payment_id,account_id,recipient,amount,payment_date,payment_method
51503,34630,Nunez-Wade,199263047.0,1991-04-12,E-wallet
51505,61039,Wells-Roy,2886812.0,1972-06-17,Cash
51507,24470,"Gregory, Grimes and Murphy",732581.0,2012-06-08,Contactless Card
51509,49602,Williams Ltd,773220241.0,1999-07-18,Cryptocurrency
51510,24763,Robles Group,94526.0,1972-01-28,Bank Transfer
51521,948,"Griffith, Dunn and Garcia",48.0,1978-07-27,Cash
51523,27911,Lewis LLC,744364.0,1998-03-08,Credit Card
51524,45937,Smith LLC,675352.0,2016-10-27,Bank Transfer
51525,36177,"Howard, Nguyen and Castillo",29306.0,2006-09-29,Credit Card
51526,51213,Holland and Sons,7937.0,2015-12-29,E-wallet
51528,59857,"Evans, Lambert and Edwards",50062677.0,1992-02-05,Credit Card
51529,61581,Lewis-Hunt,8160856.0,2022-06-19,Cryptocurrency
51541,42928,Sloan-Atkins,662494030.0,1983-07-30,Prepaid Card
51543,35220,Edwards-Sanchez,3949.0,1998-07-13,Bank Transfer
51544,54433,"Sexton, Horn and Hernandez",4446676.0,1982-02-08,Cash
51548,17279,Zamora-Kent,43384.0,1972-08-09,Check
51549,7235,Li-Meyers,0.0,1977-12-28,Mobile Payment
51552,51802,Proctor Inc,536215.0,2020-10-04,Credit Card
51555,37163,"Gamble, Simpson and Robertson",135.0,1973-03-10,Bank Transfer
51556,6869,Thomas-Holloway,501074866.0,1975-08-11,Credit Card
51558,63998,"Whitaker, Webb and Meadows",39.0,2015-08-27,Check
51565,5628,"Adams, Smith and Bowman",995810.0,2006-10-30,Contactless Card
51567,37573,Rowland-Levine,4.0,2003-07-29,Cash
51574,41459,Smith-Mann,3949.0,1983-05-05,Prepaid Card
51575,36303,Smith-Anderson,5446.0,2000-05-30,Prepaid Card
51576,36641,Long Ltd,80249165.0,1981-10-19,Prepaid Card
51577,46915,Palmer-Hunter,84885.0,2005-06-14,Mobile Payment
51579,54465,Ford-Christian,301441765.0,1998-05-07,Credit Card
51591,19871,"Hart, Chandler and Oliver",681787.0,2001-05-11,E-wallet
51595,28033,Leach-Perez,48.0,1981-02-02,Cryptocurrency
51596,9484,Robinson-Meyers,315214225.0,2011-09-25,Credit Card
51598,11187,Price-Hernandez,51.0,1983-06-25,Credit Card
51603,47073,"Duncan, Tate and Simmons",61.0,1979-08-07,Cash
51607,5818,Padilla-Zimmerman,7836.0,2018-10-24,Cryptocurrency
51608,61917,Fuller-Stevens,50.0,1977-09-29,E-wallet
51615,39084,Russo Ltd,6.0,1996-02-19,E-wallet
51621,15786,"Wilson, Lopez and Mendoza",896.0,2008-02-17,Debit Card
51622,18609,"Stephenson, Mendoza and Miller",994480016.0,1990-09-01,Cryptocurrency
51623,58141,Simmons-Lee,45271.0,2014-04-29,Check
51627,53526,Wilson-Turner,485404638.0,2005-12-31,Credit Card
51628,27912,Stone PLC,813.0,1983-01-30,Cash
51630,5371,Sanchez PLC,46.0,1994-10-31,Cryptocurrency
51632,39995,Morris-Davis,3799.0,1978-03-23,Debit Card
51634,778,Baker-Mosley,46878626.0,2002-03-02,E-wallet
51635,30274,"Evans, Kemp and Adams",975228.0,2010-05-28,Prepaid Card
51636,2917,Pierce Inc,86361076.0,2006-05-24,Cash
51640,24416,"Hernandez, Evans and Bailey",5011.0,1986-02-10,Cash
51643,55775,"Arnold, Carey and Smith",18127.0,2013-05-17,Contactless Card
51644,1747,"Moreno, Beasley and Alexander",441607.0,2021-07-03,Cryptocurrency
51645,51355,Ramirez-Lee,60.0,2007-11-08,Debit Card
51646,14908,Cardenas-Young,426653.0,1984-08-03,Credit Card
51650,21324,"Nguyen, Anderson and Ryan",84682747.0,1987-07-26,Check
51655,65535,Owens LLC,90029440.0,2016-11-13,Cash
51656,3924,Boyd-Thomas,2.0,1976-01-22,Cryptocurrency
51658,64508,"Powell, Keller and Christian",464296.0,2005-05-16,Check
51659,47537,"Gilbert, Carr and Miller",4411.0,1985-09-29,Bank Transfer
51661,35945,Jensen-Romero,9722484.0,2005-08-02,Prepaid Card
51666,3793,Pearson LLC,765.0,2003-07-08,Bank Transfer
51668,47814,Johnson PLC,7583736.0,2008-11-26,Cash
51671,7654,Smith-Rogers,5.0,2010-03-06,Credit Card
51674,18103,Andrews PLC,6951.0,1987-07-03,Bank Transfer
51675,41405,Kidd and Sons,31.0,2019-03-30,Cryptocurrency
51678,33756,"Jones, English and Peterson",201957234.0,1997-06-20,Mobile Payment
51685,26396,Olson-Gonzalez,9982556.0,2004-01-30,Credit Card
51691,61490,Wilson-Serrano,682464482.0,1997-12-04,Debit Card
51694,50273,Hernandez-Johnson,729664.0,2004-12-05,Check
51696,24033,Hicks-Haas,91354.0,2005-03-07,Contactless Card
51704,32271,"Dillon, Hunt and Greer",76347747.0,1992-12-31,Check
51709,38349,"Gonzalez, Prince and Lee",44355457.0,2022-12-03,Prepaid Card
51710,50123,"Pham, Clark and Rodriguez",45224999.0,1971-03-05,Cryptocurrency
51711,23238,Walters LLC,163275.0,2008-09-11,Debit Card
51713,39665,"Brown, Montgomery and Henry",950761173.0,1973-09-26,E-wallet
51714,15321,"Harris, Clarke and Williams",54353.0,2011-01-08,Mobile Payment
51717,5389,Brown Inc,8059.0,1993-07-22,Cash
51719,6673,Murphy-Anderson,6.0,2000-11-15,Check
51720,57236,Smith-Hensley,6705881.0,1998-03-20,Contactless Card
51721,56490,Yates LLC,32.0,1975-04-24,Debit Card
51723,21981,Gamble-Le,66905.0,1976-08-02,Cash
51724,57595,Goodwin and Sons,889.0,1984-09-11,Credit Card
51727,55742,"Wolfe, Ortega and Underwood",1760.0,1976-08-17,Cash
51736,48565,Gray-Gallegos,5.0,1977-06-03,Contactless Card
51737,21381,Knight PLC,769816.0,1981-06-06,Contactless Card
51738,13497,"Harrington, Alvarado and Little",7.0,1988-10-08,Debit Card
51739,21202,"Holmes, Butler and Roberts",33129.0,2002-01-31,Cash
51742,57728,Young-Powers,3771821.0,1983-07-22,Mobile Payment
51744,38067,"Ballard, Watkins and Cooper",93425311.0,2003-04-19,Prepaid Card
51746,17016,"Mason, Martin and Franco",5.0,2004-03-17,Credit Card
51748,54148,King and Sons,485167.0,2001-08-07,Check
51751,10270,"Peters, Jones and Jones",860894162.0,2001-11-28,Debit Card
51758,49848,Barnes-Ponce,8665569.0,2001-10-15,E-wallet
51760,51624,"Taylor, Harris and Gonzalez",395909.0,1983-10-17,Check
51762,54447,Calhoun-Sutton,746138281.0,2015-09-03,Check
51763,35986,Miller-Wright,6139990.0,1971-10-07,Cash
51776,42207,Romero-Landry,1.0,1990-05-28,Cryptocurrency
51777,40185,"Johnson, Phillips and Wright",283940.0,2001-02-19,Check
51778,11672,"Bryant, Valdez and Larson",832730386.0,1981-06-30,E-wallet
51779,31508,"Adkins, Peterson and Walter",928689.0,1972-12-06,Mobile Payment
51780,62497,Sanders-Mullen,0.0,2022-09-30,Check
51784,35908,Stout-May,851142788.0,1995-04-06,Check
51789,34565,"Aguilar, Thompson and Harris",95.0,1998-11-01,Debit Card
51793,864,Russo-Reed,19176.0,2000-12-10,Cash
51794,63114,"Reid, Bryant and Hall",804987509.0,1971-09-18,Cash
51795,40899,Smith-Harris,2.0,2020-03-07,Prepaid Card
51797,36725,"Lozano, Hunter and Williams",1.0,1991-10-21,Contactless Card
51798,43778,Stout-Herman,1275158.0,2023-04-28,E-wallet
51803,39387,Robbins-Doyle,82926065.0,1997-02-15,Credit Card
51804,61722,Valenzuela PLC,415302.0,2020-10-01,Prepaid Card
51806,36098,Blackwell LLC,3.0,1983-04-27,Debit Card
51807,17944,Macias-Krause,504963.0,1995-11-05,Bank Transfer
51808,1423,Stewart Group,8749.0,2000-05-19,Credit Card
51811,39938,"Brown, Aguilar and Williams",469222709.0,2018-09-26,Debit Card
51816,52792,Scott Inc,32.0,2001-08-19,Bank Transfer
51818,13830,Lowe-Cruz,1.0,1983-01-24,Prepaid Card
51820,25053,"Owens, Wells and Harper",328.0,2010-07-15,Debit Card
51823,24124,Osborn-Hill,13.0,1997-09-28,Cryptocurrency
51828,1952,Paul-Ramos,84066.0,2018-02-09,Cash
51835,31818,Rivera-Davis,7245722.0,2018-04-13,Contactless Card
51842,30875,Woods-Price,800203.0,1982-09-08,Bank Transfer
51845,17621,"Carroll, Lowe and Dunn",70497439.0,1976-12-25,Contactless Card
51847,54272,"Garza, Hernandez and Goodwin",58703361.0,1987-03-23,Mobile Payment
51857,16847,Jones Ltd,697.0,2001-03-31,Cryptocurrency
51859,18360,"Dixon, Melendez and May",94.0,1998-10-16,Prepaid Card
51860,39404,Smith-Garcia,5805290.0,1990-10-29,Cash
51861,43371,"Keith, Willis and Stevens",5.0,1970-09-15,Bank Transfer
51865,41496,"Barnes, Johnson and Carr",42.0,2010-06-17,Contactless Card
51867,24362,Crawford LLC,32558170.0,2006-01-26,Mobile Payment
51869,44756,"Dodson, Sparks and Clark",893.0,1975-10-11,Mobile Payment
51881,63608,Rodriguez Inc,597.0,2013-01-07,Debit Card
51883,37209,King PLC,6.0,2019-06-08,Mobile Payment
51884,21962,"Barker, Williams and Rangel",0.0,2002-05-07,Mobile Payment
51885,38614,"Lopez, Garcia and Banks",910230684.0,1976-04-12,Prepaid Card
51886,39311,Conley-Martinez,4352.0,1997-03-24,Bank Transfer
51887,44801,Wilson-Burton,6455086.0,2011-02-25,Cash
51892,2517,"Green, Mason and Fitzgerald",9725.0,1973-03-11,Bank Transfer
51893,47797,Sanford and Sons,8137.0,2011-12-26,E-wallet
51894,48652,"Long, Ross and Graham",473.0,1975-09-21,Credit Card
51900,45597,Garcia and Sons,904847432.0,1981-05-13,E-wallet
51909,11522,Sanchez-Spencer,556971.0,1977-02-27,Cryptocurrency
51913,50228,Wallace and Sons,8833.0,1971-04-05,E-wallet
51917,18315,"Anderson, Rodriguez and Alvarez",153.0,1975-10-19,Debit Card
51930,24262,Trevino LLC,78272.0,2005-05-12,Cryptocurrency
51936,2295,Roberts PLC,61239601.0,2000-04-16,Mobile Payment
51945,15875,Moran LLC,54091712.0,2010-04-04,Prepaid Card
51953,54468,Harris-Riley,248.0,2010-02-26,Cash
51958,42653,"Ellis, Bennett and Chambers",8491.0,1991-09-18,Cash
51965,41723,Lewis-Johnson,6.0,2015-12-23,Debit Card
51969,1308,Mitchell-Mclaughlin,175835.0,2020-09-08,Credit Card
51972,46741,Kelly-Wood,2285978.0,1978-04-06,Debit Card
51979,21989,Ortiz-Wagner,456624176.0,1983-10-14,Check
51981,11403,Wood Inc,354743.0,2013-09-08,E-wallet
51982,21926,Ramos-Dickson,9969.0,2011-12-31,E-wallet
51987,21239,Acosta LLC,4880.0,1991-02-02,Cryptocurrency
51997,45792,"Blake, Henderson and Hernandez",690942065.0,1985-11-25,Bank Transfer
52000,55150,"Thomas, Norris and Dean",264536898.0,1971-01-18,Cash
52006,54634,Glenn and Sons,669.0,2015-03-18,Cash
52007,11060,Russell LLC,974091.0,1987-07-27,Contactless Card
52008,1442,Jenkins and Sons,7622.0,2016-10-15,Check
52013,49043,Olson-Mccarty,41.0,2004-07-07,Prepaid Card
52015,64695,Steele Inc,141432582.0,2018-06-01,Bank Transfer
52017,13047,Hughes and Sons,962819180.0,2004-01-29,Cryptocurrency
52020,24946,"Nichols, Anderson and Mitchell",1828.0,2003-08-18,Debit Card
52024,19505,Miller and Sons,3855332.0,2005-12-29,Bank Transfer
52026,13502,"West, Campbell and Charles",11.0,1992-11-05,Credit Card
52028,21750,Boyd-Moore,4639.0,2002-11-22,Bank Transfer
52031,37527,Meyers-Reyes,2.0,1989-11-21,Bank Transfer
52032,6938,Bowen-Acosta,254026281.0,2018-03-10,Prepaid Card
52034,64759,"Davidson, Kelly and Fritz",970776.0,1972-01-12,Debit Card
52038,545,Taylor-Hughes,314.0,1970-12-30,Cash
52042,34874,Pittman LLC,4446348.0,2020-09-08,Cash
52043,62949,Elliott-Johnson,568565722.0,1974-10-18,Cryptocurrency
52051,37107,"Miller, Powell and Novak",10963.0,1974-05-07,Cash
52052,58037,"Stewart, Cunningham and Green",8911029.0,2020-12-30,E-wallet
52054,50142,Gardner Inc,9155.0,2006-10-30,Cash
52060,8655,Malone Inc,221741.0,2023-10-25,Contactless Card
52061,2254,"Cox, Byrd and Klein",65611530.0,1996-10-08,Credit Card
52063,14947,Stewart Ltd,2192.0,2013-04-16,Contactless Card
52064,45848,Wood-Erickson,274.0,1979-04-30,Bank Transfer
52066,57211,"Miles, Long and Dixon",7121446.0,1977-09-28,Check
52067,63334,"Smith, Williams and George",815.0,1988-10-26,Debit Card
52068,45248,Mullen LLC,889.0,1977-02-16,Check
52071,62879,Sims-Carpenter,461641840.0,1976-03-08,E-wallet
52073,64975,"Martinez, Powell and Dean",4507.0,2002-09-01,Contactless Card
52074,41754,Martinez PLC,77076.0,1999-06-12,Cash
52083,8558,"Taylor, Mercer and Gray",2.0,1994-01-05,Check
52084,56420,Medina Ltd,233.0,1971-04-24,Cryptocurrency
52089,56824,Davis Group,5.0,2003-05-25,Contactless Card
52092,43795,Hayes and Sons,869915.0,1979-07-04,Credit Card
52093,62204,Smith PLC,535907575.0,1973-02-21,Check
52095,52819,Baker-Gonzales,1594142.0,1980-09-06,Bank Transfer
52098,34463,Giles-Arnold,16647.0,2018-09-15,E-wallet
52100,9498,"Wall, Smith and Walker",98695.0,1993-10-30,Contactless Card
52101,7405,"Cowan, Solomon and Allison",3674924.0,2000-11-24,Check
52107,35823,Aguilar-Swanson,0.0,2015-08-17,E-wallet
52109,5022,Ramirez LLC,753.0,2015-06-17,Bank Transfer
52110,39053,Rowe PLC,7639153.0,2006-04-02,Check
52113,41839,Carlson-Wade,342.0,1980-05-21,Contactless Card
52114,8463,Reynolds Inc,6446.0,1977-05-28,Credit Card
52127,51165,"Hernandez, Gomez and Montgomery",88490.0,1980-12-10,Mobile Payment
52131,63595,Byrd-Kent,2.0,2000-05-26,Mobile Payment
52134,7993,Long-Dudley,214610.0,2002-09-22,Check
52136,25510,"Brewer, Lopez and Morgan",2.0,2007-01-22,Cryptocurrency
52139,24713,Ballard-Andersen,2608.0,1974-03-01,Bank Transfer
52140,36628,Gates Inc,7.0,1971-01-04,E-wallet
52141,45575,Lynn-Jones,0.0,1971-02-13,Cash
52144,15172,Mays Group,7564968.0,2019-01-26,Cryptocurrency
52145,53372,Galvan and Sons,57935.0,1998-07-30,Cash
52146,7217,King-Gardner,2272686.0,1987-03-08,Contactless Card
52148,8553,Young-Alvarez,8327.0,1981-04-24,Contactless Card
52151,10143,"Parker, Young and Gutierrez",4.0,1994-07-19,Cash
52156,7648,Strickland PLC,3483486.0,1997-11-27,Contactless Card
52157,27673,Campbell-Thomas,1.0,1996-12-11,Mobile Payment
52159,800,Wilson-Miranda,871385944.0,1992-07-23,Cash
52160,57526,Perez and Sons,261550.0,1991-07-31,E-wallet
52161,25433,Anderson Group,9.0,1993-02-07,Bank Transfer
52162,35220,Walker Group,5.0,1976-06-12,Check
52163,21643,Flores-Jackson,5324.0,1981-01-15,Check
52167,19896,"Campbell, Holmes and Morgan",3431.0,1990-07-11,Cash
52173,1499,Baker-Coleman,86496.0,1991-07-08,E-wallet
52175,43569,"Summers, Lynch and Garcia",88403628.0,1993-12-19,Credit Card
52184,36778,Kelly-Holland,80234.0,1991-10-20,Check
52186,7164,"Smith, Garcia and Stewart",302.0,1992-01-26,Mobile Payment
52187,65178,Hooper Inc,4.0,1982-01-26,Prepaid Card
52190,34472,Turner Inc,64432.0,2006-08-06,Credit Card
52192,23037,Morgan LLC,821.0,2010-02-10,Mobile Payment
52197,63607,Logan and Sons,4.0,1991-12-23,Bank Transfer
52200,53517,"Chase, Smith and Santiago",5.0,1981-05-25,Credit Card
52202,38227,Conrad LLC,88455809.0,2023-05-06,Debit Card
52203,21785,"Byrd, Franklin and Carlson",943909921.0,2008-04-28,Cash
52204,16290,Harris Ltd,573.0,1988-05-27,Contactless Card
52205,63329,"Vaughan, Scott and Wilson",172446115.0,2008-05-20,E-wallet
52208,13237,Mendoza Ltd,85103.0,1984-04-24,Cash
52214,22702,Jackson Ltd,52051.0,2021-06-06,Cryptocurrency
52215,29624,Jones-Rodriguez,3.0,2013-06-16,E-wallet
52217,11416,Joseph Inc,8226741.0,2009-07-09,E-wallet
52220,18014,Yu-Garcia,2058.0,2014-07-31,Contactless Card
52221,12947,Nelson-Williams,82229.0,2020-04-20,E-wallet
52223,56313,Hale-Munoz,70.0,1996-09-07,Check
52225,28314,Melton-Fisher,7.0,2003-07-21,Cash
52228,27373,Frederick Ltd,224187.0,2020-04-28,Debit Card
52229,17987,Lewis Inc,91121520.0,1977-01-25,E-wallet
52232,39642,Glenn-Saunders,346672526.0,1995-12-21,Cash
52235,46588,Howard LLC,712.0,1987-02-04,Prepaid Card
52243,50610,Jordan Inc,192756.0,1972-08-12,Mobile Payment
52248,3861,Silva Ltd,2865.0,1991-03-26,Cash
52254,35846,Hernandez-Johnson,42679320.0,2016-08-16,Debit Card
52257,49570,Powell-Wilson,1864127.0,2014-09-30,Contactless Card
52259,9507,Wyatt PLC,86467590.0,2019-11-19,Debit Card
52261,10291,Eaton-Wilson,87730064.0,1975-08-10,Prepaid Card
52262,38543,Meyer-Carroll,3401.0,1995-05-13,Mobile Payment
52264,26199,Davis-Anderson,82.0,1978-03-02,E-wallet
52266,6062,"Johnston, Campbell and Vasquez",690.0,2016-11-05,Cryptocurrency
52269,47060,"Lopez, Ritter and Rios",976102910.0,2008-07-09,Bank Transfer
52271,62558,Wells LLC,458086040.0,2014-10-05,Check
52272,35786,"Wade, Carey and Pace",5151.0,2022-03-17,Contactless Card
52275,983,"Lucas, Zavala and Tucker",68.0,2007-02-13,Prepaid Card
52276,65130,Cuevas-Martin,71138.0,2017-11-26,Cash
52278,53326,Solis Ltd,2.0,2009-07-29,Contactless Card
52280,10707,Munoz-Turner,17.0,2007-03-19,Contactless Card
52283,9648,Drake Inc,8869680.0,2019-03-07,Debit Card
52286,47681,Torres-Baker,683.0,2009-03-19,Prepaid Card
52292,11869,Cox-Arias,34.0,1974-06-27,Mobile Payment
52305,61830,Rodgers and Sons,2.0,2021-01-01,Contactless Card
52312,6312,Sanders Group,98.0,2005-05-04,Cash
52322,64322,Sloan and Sons,20933791.0,2023-10-01,Bank Transfer
52325,41648,Johnson and Sons,4041319.0,2023-11-19,Cash
52327,33099,Navarro LLC,7.0,2019-07-30,Cryptocurrency
52335,58092,Fritz Group,3.0,1978-05-27,Check
52337,10721,"Ford, Murray and Brown",696.0,2009-09-03,Check
52340,36555,King Inc,6.0,2016-11-30,Contactless Card
52342,58783,"Hunt, James and Vega",245097248.0,1975-07-05,Mobile Payment
52346,45011,Rodriguez and Sons,486815.0,1999-01-13,Prepaid Card
52348,24688,Lynch-Ramirez,4604736.0,1996-09-08,Mobile Payment
52349,38935,Jimenez Group,56903.0,1980-05-20,Debit Card
52350,25433,Andersen-Alvarado,34859.0,1985-10-03,Cryptocurrency
52353,50085,Silva-Smith,830757246.0,2008-05-31,Mobile Payment
52361,50066,Moore Ltd,9895623.0,1972-01-01,Check
52362,62326,"Bernard, Ballard and Davis",31.0,1972-03-09,Bank Transfer
52367,27378,Blackwell Group,65287799.0,1975-10-16,Cash
52368,7025,"Walton, Benjamin and Frederick",85.0,1982-09-14,Contactless Card
52373,4730,Perkins Group,5.0,1975-11-23,Debit Card
52374,53759,Taylor Ltd,999.0,2022-07-24,Cryptocurrency
52389,19464,Herrera LLC,721994245.0,1990-05-31,Contactless Card
52393,41237,Thornton-Johnson,7395608.0,2006-01-01,E-wallet
52396,24738,"Lowe, Cox and Allen",35643376.0,2008-05-25,Debit Card
52401,7101,Bray-Walker,930.0,2018-03-28,Cash
52408,51257,Wilkinson PLC,34.0,2007-01-10,Credit Card
52418,21989,"Arias, Phillips and Smith",31309.0,1997-05-26,E-wallet
52425,28188,Mcdonald-Smith,261142.0,1988-11-26,Cryptocurrency
52432,20261,Martin-Wilkinson,70022.0,1982-12-05,Debit Card
52433,32375,Contreras Group,0.0,1999-06-22,Cash
52434,3876,Nguyen-Lee,306699.0,2001-03-20,Contactless Card
52439,571,Fitzpatrick-Moore,573600.0,1981-08-04,Mobile Payment
52440,1150,Thomas-Morales,9968218.0,2006-07-01,Bank Transfer
52443,15757,Fuentes-Haynes,2350.0,1979-12-12,Prepaid Card
52445,52469,Collins-Kennedy,6625.0,2001-06-14,E-wallet
52448,48877,Solomon Ltd,57.0,2006-03-12,Cryptocurrency
52452,20,"Young, Carr and Anderson",779.0,1994-08-24,Check
52454,2925,Benson-Silva,98.0,1984-11-13,Cryptocurrency
52456,34382,Austin PLC,4083.0,1999-05-29,Mobile Payment
52459,61875,"Butler, Johnson and Rose",4.0,2023-11-19,Debit Card
52460,44163,Barnes-Navarro,7892.0,1973-03-03,Mobile Payment
52461,12595,Pearson-Frey,8.0,1979-09-03,Check
52463,4880,Pacheco Ltd,7485.0,2008-05-11,Cryptocurrency
52467,26265,Lambert-Green,877361.0,1998-07-19,E-wallet
52468,21126,Barber-Wise,209.0,1972-01-24,Cryptocurrency
52471,45313,Hays Group,46.0,2015-08-08,Cryptocurrency
52472,57294,Chandler-Larson,24.0,2020-02-25,E-wallet
52478,33724,Sims Ltd,4343.0,2015-03-17,Prepaid Card
52480,27244,Smith-Chavez,5.0,2010-06-23,Bank Transfer
52482,16874,Stevens-Calderon,17609855.0,2010-01-30,Cash
52485,64632,"Jenkins, Nelson and Mitchell",644749363.0,1971-07-06,E-wallet
52490,1734,"Weaver, Ellis and Mitchell",8353785.0,1996-03-24,Check
52497,13218,"Mcdonald, Johnston and Hall",1298798.0,2004-08-08,Mobile Payment
52498,5558,Torres and Sons,25.0,2017-12-26,Cash
52499,51431,Ross-Bentley,10450.0,2003-03-07,Check
52502,63663,Nelson LLC,16210256.0,1995-03-13,Debit Card
52504,36893,Williams-Porter,223940694.0,1983-03-19,Debit Card
52505,4890,"Ross, Chang and Cox",36.0,1993-07-18,Cryptocurrency
52506,21206,Hutchinson-Matthews,50963.0,1983-05-09,Cash
52508,32300,"Perez, Perry and Washington",153764344.0,2008-10-03,Credit Card
52510,47376,Koch PLC,489.0,2010-11-15,Prepaid Card
52514,49033,Little-Jones,9079.0,1985-06-14,Prepaid Card
52517,28006,Keller Group,7751658.0,2008-04-01,Debit Card
52522,46977,Alexander LLC,629834.0,2003-07-31,Prepaid Card
52528,4973,Wilson-Wallace,8034.0,1972-09-05,Cryptocurrency
52530,30085,"Wiggins, Webb and Hernandez",22.0,1983-02-20,E-wallet
52534,50189,King Group,56.0,1983-03-08,Contactless Card
52538,56480,Wolfe Group,2498.0,2008-09-02,Debit Card
52540,52489,Kerr and Sons,828.0,1997-05-04,Cryptocurrency
52543,37522,Peterson LLC,81711562.0,2004-07-26,Debit Card
52544,48889,"Powers, Bartlett and Roberson",8.0,2017-09-21,Bank Transfer
52547,19366,"Barker, Martinez and Vasquez",10098.0,2002-03-19,Credit Card
52557,26964,"Taylor, Nelson and Armstrong",10420.0,2022-04-14,Cryptocurrency
52558,19849,Jones-Mckee,705.0,1971-08-22,E-wallet
52560,65393,"Sharp, Mckinney and Hernandez",7052613.0,1976-01-30,Mobile Payment
52566,30722,Warren-Thompson,6662507.0,1991-04-20,E-wallet
52569,2674,Martin-Hodges,1.0,1992-01-28,Mobile Payment
52571,38244,Mcmillan Inc,64173469.0,1986-07-19,Prepaid Card
52572,40555,Davenport-Chen,21994345.0,1974-11-24,Cash
52575,35798,Cisneros-Martinez,22204279.0,1970-12-02,Credit Card
52582,47365,Callahan-Torres,3031977.0,1994-06-04,E-wallet
52587,64440,Nichols Ltd,201252.0,2023-07-19,Cryptocurrency
52588,38935,"Wilson, Brown and Schmidt",281660.0,2005-12-16,Check
52591,22761,Stewart-Goodwin,8.0,1976-08-11,Prepaid Card
52593,61553,Gutierrez LLC,106006.0,2000-07-27,Contactless Card
52594,50473,Martinez-Kennedy,8679951.0,1982-08-04,Check
52595,7574,Alexander and Sons,264638489.0,2023-02-07,Mobile Payment
52597,3874,Lutz-Harrington,13768669.0,2005-07-04,Mobile Payment
52599,61065,"Jones, Martin and Cisneros",2086.0,2001-12-10,Debit Card
52601,10251,Flores-Stewart,615428813.0,1981-01-23,E-wallet
52602,9872,Carpenter-Parker,283011.0,2009-02-02,Contactless Card
52606,51753,"Hunter, Rowe and Miller",180066774.0,1975-01-19,E-wallet
52608,50085,Prince LLC,3200.0,1995-04-09,Prepaid Card
52611,36916,"Jones, Salazar and Mejia",85.0,1977-12-19,Debit Card
