log_id,customer_id,communication_type,timestamp
49451,3878,In-person,0 days 07:29:56
49452,41145,Online Chat,0 days 07:59:13
49456,61268,Postal Mail,0 days 09:58:09
49463,46622,Postal Mail,0 days 02:19:46
49464,15066,Phone,0 days 13:26:03
49467,10362,Postal Mail,0 days 03:27:28
49470,34712,Postal Mail,0 days 01:15:42
49471,60037,Mobile App,0 days 04:45:00
49472,37983,Postal Mail,0 days 23:47:16
49473,37228,Email,0 days 09:43:16
49474,55315,Mobile App,0 days 17:32:35
49481,48022,Mobile App,0 days 07:45:16
49483,61810,In-person,0 days 12:27:01
49486,60470,Phone,0 days 20:56:20
49488,24207,Postal Mail,0 days 21:53:52
49489,2654,Email,0 days 07:09:44
49493,405,Postal Mail,0 days 15:50:34
49495,15037,Mobile App,0 days 18:51:54
49496,16109,Phone,0 days 15:48:03
49498,6626,Phone,0 days 12:12:39
49499,21252,In-person,0 days 03:37:44
49501,56739,Postal Mail,0 days 16:59:08
49505,11348,In-person,0 days 20:07:53
49510,26554,Email,0 days 02:23:09
49515,19137,Phone,0 days 00:46:30
49516,49980,Postal Mail,0 days 04:43:36
49518,41366,In-person,0 days 15:47:08
49524,56691,Email,0 days 03:53:28
49528,7828,Phone,0 days 20:51:04
49531,41096,In-person,0 days 14:51:05
49538,31860,In-person,0 days 08:28:25
49544,33201,Email,0 days 02:51:31
49554,10757,In-person,0 days 05:48:15
49556,35362,Email,0 days 02:14:53
49558,46683,Mobile App,0 days 01:02:45
49559,18387,Mobile App,0 days 09:49:25
49561,59101,Postal Mail,0 days 02:03:05
49562,27385,Phone,0 days 19:43:32
49564,3560,Phone,0 days 10:09:37
49566,54360,In-person,0 days 04:18:16
49569,34068,Mobile App,0 days 00:33:04
49575,62472,Postal Mail,0 days 01:50:07
49577,58520,Postal Mail,0 days 11:22:16
49578,30054,Mobile App,0 days 09:06:32
49582,45104,Mobile App,0 days 23:23:39
49584,39768,Online Chat,0 days 23:25:30
49587,39832,Phone,0 days 11:00:28
49588,56641,Phone,0 days 02:20:02
49589,27811,Online Chat,0 days 03:50:38
49590,2670,Online Chat,0 days 17:19:30
49595,35929,Mobile App,0 days 18:28:22
49599,17879,Phone,0 days 05:51:44
49600,58283,Mobile App,0 days 23:13:18
49602,38121,In-person,0 days 20:21:47
49605,2875,Phone,0 days 05:07:35
49613,435,Mobile App,0 days 22:52:14
49615,61416,Email,0 days 21:16:14
49626,63791,In-person,0 days 14:30:01
49627,24267,Postal Mail,0 days 03:46:18
49629,44685,Online Chat,0 days 16:33:29
49630,11676,Email,0 days 13:12:35
49632,15279,Email,0 days 02:23:32
49639,5798,Online Chat,0 days 18:24:10
49640,16401,Phone,0 days 05:29:50
49644,60543,Mobile App,0 days 01:57:53
49649,2156,Postal Mail,0 days 18:10:04
49655,23940,Postal Mail,0 days 12:59:20
49657,11724,Email,0 days 17:16:03
49659,38830,Mobile App,0 days 15:04:15
49661,54839,Online Chat,0 days 00:26:17
49665,32494,Phone,0 days 15:09:23
49667,35251,Email,0 days 17:56:17
49671,5341,Phone,0 days 23:17:13
49673,63068,In-person,0 days 10:18:34
49674,60472,Mobile App,0 days 13:12:58
49678,61078,Mobile App,0 days 16:29:31
49679,51690,Email,0 days 08:34:32
49684,44632,Mobile App,0 days 01:44:47
49696,9223,Phone,0 days 23:28:01
49708,13577,In-person,0 days 01:01:16
49709,13886,Mobile App,0 days 17:30:31
49714,58775,Postal Mail,0 days 11:12:25
49715,2922,Postal Mail,0 days 15:36:14
49718,58255,Postal Mail,0 days 15:53:15
49719,44550,In-person,0 days 09:16:16
49723,11676,Online Chat,0 days 02:08:01
49724,58977,Email,0 days 17:26:57
49726,55022,In-person,0 days 14:20:22
49732,40568,Phone,0 days 23:38:10
49733,56585,Phone,0 days 00:36:46
49741,61866,Email,0 days 21:17:52
49742,54252,Email,0 days 07:51:59
49746,30068,Email,0 days 10:49:06
49751,32842,Online Chat,0 days 07:45:41
49759,18901,Mobile App,0 days 10:11:19
49761,45772,Online Chat,0 days 00:47:06
49763,16315,Online Chat,0 days 04:45:34
49764,12283,Phone,0 days 22:23:11
49766,34981,Postal Mail,0 days 03:19:08
49771,45391,Online Chat,0 days 16:07:44
49773,40237,Email,0 days 09:08:44
49780,31461,Postal Mail,0 days 09:53:40
49782,60066,In-person,0 days 23:34:42
49784,55071,Email,0 days 00:16:14
49786,10905,Phone,0 days 06:54:32
49791,38072,Postal Mail,0 days 01:40:03
49794,3934,In-person,0 days 07:47:29
49796,51422,Mobile App,0 days 10:25:56
49799,37144,Phone,0 days 01:05:04
49800,37596,Online Chat,0 days 19:05:19
49804,14887,In-person,0 days 21:20:39
49807,20637,In-person,0 days 04:56:29
49810,1348,Mobile App,0 days 01:28:06
49812,49083,Online Chat,0 days 02:12:05
49817,30485,Email,0 days 11:40:12
49818,31406,Email,0 days 05:49:01
49820,47662,Postal Mail,0 days 07:17:50
49821,58307,Email,0 days 14:51:11
49822,1036,Phone,0 days 14:00:23
49824,20782,Mobile App,0 days 12:38:31
49828,25069,Email,0 days 09:10:17
49829,27049,Mobile App,0 days 10:16:14
49839,60277,Email,0 days 06:24:55
49841,57845,Email,0 days 13:55:56
49844,3892,Mobile App,0 days 06:49:33
49850,58304,Mobile App,0 days 20:24:48
49851,33327,Postal Mail,0 days 18:17:23
49854,46466,Postal Mail,0 days 14:02:51
49856,45240,Email,0 days 03:52:18
49857,63784,Online Chat,0 days 00:48:49
49858,63382,Online Chat,0 days 10:14:42
49859,63904,Phone,0 days 20:21:24
49861,59042,Online Chat,0 days 01:08:58
49864,59542,Online Chat,0 days 09:57:42
49865,26253,Email,0 days 06:36:52
49867,54506,Phone,0 days 20:57:35
49868,13957,In-person,0 days 14:28:01
49869,29145,Postal Mail,0 days 08:16:24
49870,37661,Online Chat,0 days 16:02:40
49872,54514,In-person,0 days 05:36:24
49873,55738,Online Chat,0 days 21:51:18
49874,12762,Phone,0 days 01:25:40
49876,58261,Mobile App,0 days 05:06:05
49879,41821,Postal Mail,0 days 23:05:57
49880,12482,Phone,0 days 05:38:02
49882,42183,Email,0 days 18:49:07
49884,6215,In-person,0 days 15:28:19
49885,2149,Online Chat,0 days 18:02:25
49889,22443,Phone,0 days 22:55:55
49890,31102,Mobile App,0 days 21:38:31
49891,59461,Mobile App,0 days 22:37:42
49895,17264,Postal Mail,0 days 04:56:38
49897,11852,In-person,0 days 13:36:59
49898,4122,Phone,0 days 08:49:03
49899,27103,Mobile App,0 days 22:52:39
49901,25012,Postal Mail,0 days 10:33:28
49902,30905,Email,0 days 15:12:03
49904,7729,Email,0 days 01:33:17
49906,27035,In-person,0 days 15:07:12
49907,42717,Online Chat,0 days 21:30:03
49911,33641,In-person,0 days 00:52:47
49915,21641,Email,0 days 15:19:08
49918,12541,Email,0 days 20:45:58
49919,50915,Postal Mail,0 days 15:05:23
49921,61051,Mobile App,0 days 04:37:36
49922,4769,Phone,0 days 02:56:47
49923,10062,Postal Mail,0 days 10:16:46
49927,9955,In-person,0 days 08:22:12
49930,24834,Mobile App,0 days 11:09:51
49934,447,Phone,0 days 09:50:04
49935,42224,Email,0 days 22:54:03
49936,29335,Email,0 days 15:33:40
49941,56408,Postal Mail,0 days 16:24:24
49944,4104,Phone,0 days 08:57:09
49947,55972,Mobile App,0 days 09:09:19
49949,7622,Email,0 days 00:22:35
49951,12801,Online Chat,0 days 14:19:46
49953,62498,Online Chat,0 days 12:33:57
49957,54518,Postal Mail,0 days 21:29:10
49960,54497,Phone,0 days 18:21:08
49962,34162,Phone,0 days 22:48:35
49964,51360,Postal Mail,0 days 18:02:16
49969,44234,In-person,0 days 09:39:19
49970,45983,Email,0 days 14:56:39
49972,6078,In-person,0 days 18:17:13
49975,21344,Postal Mail,0 days 10:34:43
49978,48786,Phone,0 days 01:52:27
49981,53141,Mobile App,0 days 19:28:56
49983,7400,Email,0 days 18:51:02
49985,22273,Email,0 days 12:23:11
49986,26602,Mobile App,0 days 12:03:47
49987,17493,Phone,0 days 01:38:36
49995,16279,Phone,0 days 10:50:00
49996,12565,Postal Mail,0 days 16:01:57
50000,17958,Online Chat,0 days 01:31:50
50015,25358,Phone,0 days 12:21:14
50016,62922,Postal Mail,0 days 01:50:32
50019,60882,Mobile App,0 days 21:33:33
50021,64099,Mobile App,0 days 11:02:21
50022,6153,Postal Mail,0 days 19:16:58
50030,23420,Phone,0 days 23:02:55
50036,38492,Email,0 days 02:45:43
50038,24753,Phone,0 days 03:52:07
50040,50598,In-person,0 days 20:04:02
50041,8253,Postal Mail,0 days 16:09:04
50042,45343,Mobile App,0 days 14:43:45
50044,52213,In-person,0 days 21:23:21
50049,8009,Phone,0 days 18:07:30
50050,22719,Phone,0 days 20:55:51
50052,41096,Phone,0 days 12:02:45
50054,23773,Postal Mail,0 days 18:28:34
50055,32643,In-person,0 days 10:25:53
50063,24455,Phone,0 days 10:50:03
50073,53151,In-person,0 days 13:52:03
50075,15050,Mobile App,0 days 07:02:42
50077,48611,Online Chat,0 days 16:09:26
50080,20782,Phone,0 days 08:03:30
50084,62833,In-person,0 days 04:03:41
50087,13181,Mobile App,0 days 00:32:20
50091,58843,Email,0 days 09:50:04
50092,31315,Email,0 days 06:10:32
50093,63092,Postal Mail,0 days 05:47:36
50094,18747,Online Chat,0 days 01:27:22
50095,54739,In-person,0 days 22:39:49
50096,18489,In-person,0 days 21:47:30
50097,52799,Email,0 days 21:47:23
50099,63786,Online Chat,0 days 21:21:57
50100,23594,Postal Mail,0 days 03:00:58
50129,12494,Postal Mail,0 days 21:12:33
50137,64322,Email,0 days 13:29:57
50138,54254,Mobile App,0 days 14:58:36
50139,56936,Postal Mail,0 days 16:10:03
50142,17194,Email,0 days 15:55:50
50143,7890,Email,0 days 14:55:30
50145,40637,In-person,0 days 07:52:33
50149,59562,In-person,0 days 21:18:00
50153,3036,Online Chat,0 days 09:13:50
50159,16546,Phone,0 days 13:30:42
50161,12011,Phone,0 days 06:23:29
50162,64570,Mobile App,0 days 07:49:08
50172,28420,Email,0 days 19:36:34
50174,41440,Email,0 days 17:02:12
50175,51201,Phone,0 days 04:35:06
50177,1188,In-person,0 days 17:12:54
50180,52433,Phone,0 days 17:56:37
50182,46922,Email,0 days 23:21:20
50184,12705,Phone,0 days 18:03:10
50188,23937,Phone,0 days 06:54:53
50192,3676,Phone,0 days 13:33:22
50195,30408,Email,0 days 02:02:03
50197,28930,Phone,0 days 14:03:11
50199,4567,Mobile App,0 days 19:17:25
50200,61243,Phone,0 days 01:28:25
50201,26036,Postal Mail,0 days 07:34:35
50203,16257,Online Chat,0 days 12:19:15
50212,39786,Postal Mail,0 days 08:10:10
50214,7584,Email,0 days 10:17:26
50215,55106,Postal Mail,0 days 19:33:44
50223,25569,Mobile App,0 days 11:34:11
50230,1854,Mobile App,0 days 22:07:14
50231,17113,Postal Mail,0 days 00:22:18
50238,38915,Phone,0 days 17:37:13
50239,40264,Online Chat,0 days 03:46:20
50240,29107,In-person,0 days 11:55:14
50241,53478,Postal Mail,0 days 11:07:32
50242,60449,In-person,0 days 01:06:10
50243,10744,Mobile App,0 days 01:03:59
50249,17493,Postal Mail,0 days 11:48:47
50250,9157,Mobile App,0 days 08:43:28
50251,6146,Postal Mail,0 days 16:34:47
50253,40559,Online Chat,0 days 14:47:21
50254,27893,Mobile App,0 days 23:44:47
50257,51046,Postal Mail,0 days 16:24:35
50258,5710,Online Chat,0 days 23:51:29
50261,14954,Postal Mail,0 days 07:42:21
50262,50551,Online Chat,0 days 14:40:04
50265,1585,Postal Mail,0 days 02:38:10
50266,6938,Online Chat,0 days 06:02:14
50268,55738,Phone,0 days 02:43:10
50276,2646,Phone,0 days 03:08:05
50277,8399,Email,0 days 13:42:42
50279,13595,Mobile App,0 days 01:09:47
50280,55196,Email,0 days 00:13:09
50285,860,In-person,0 days 06:26:25
50290,419,Phone,0 days 13:54:11
50292,43554,Phone,0 days 05:58:14
50294,52093,Online Chat,0 days 14:32:19
50298,29942,Phone,0 days 21:43:06
50300,40321,Phone,0 days 11:37:34
50303,44474,Email,0 days 04:22:10
50304,51131,Online Chat,0 days 06:28:42
50305,36461,Mobile App,0 days 17:35:04
50307,13699,In-person,0 days 00:25:07
50327,53949,Email,0 days 12:45:44
50331,8173,Mobile App,0 days 16:24:29
50334,6496,Email,0 days 10:17:01
50341,2552,Phone,0 days 23:03:27
50342,1925,Mobile App,0 days 08:52:55
50344,61394,In-person,0 days 23:38:18
50354,32307,In-person,0 days 13:59:00
50355,50426,Postal Mail,0 days 23:34:08
50358,23061,Postal Mail,0 days 19:29:48
50361,41843,Mobile App,0 days 08:24:20
50371,10217,In-person,0 days 02:08:54
50382,11125,Mobile App,0 days 19:33:20
50385,47224,Email,0 days 16:50:06
50386,41396,Online Chat,0 days 02:29:25
50389,43880,Mobile App,0 days 08:40:40
50394,30715,Phone,0 days 00:29:43
50397,62860,Online Chat,0 days 02:06:21
50399,10281,Postal Mail,0 days 06:19:20
50403,37479,Mobile App,0 days 14:11:33
50405,16991,Mobile App,0 days 19:15:50
50408,31082,Postal Mail,0 days 09:54:56
50409,41572,Email,0 days 09:17:34
50414,37741,Online Chat,0 days 19:29:22
50418,41879,Mobile App,0 days 10:28:09
50421,34089,Online Chat,0 days 10:07:19
50422,52643,Online Chat,0 days 10:16:05
50423,55814,Phone,0 days 12:50:14
50425,3064,Mobile App,0 days 01:46:31
50428,3361,Email,0 days 21:12:49
50433,8598,In-person,0 days 10:52:36
50434,36219,Mobile App,0 days 02:53:01
50439,19460,Online Chat,0 days 14:50:49
50440,7187,Email,0 days 20:36:49
50444,37137,Mobile App,0 days 13:54:55
50445,60932,Email,0 days 11:55:41
50446,51709,Mobile App,0 days 09:57:53
50448,26368,Phone,0 days 16:34:35
50459,8350,Online Chat,0 days 08:49:05
50460,20544,Phone,0 days 16:30:12
50477,64733,Email,0 days 22:38:46
50480,29913,Online Chat,0 days 10:56:05
50481,34330,In-person,0 days 15:25:36
50485,28886,Phone,0 days 23:02:39
50487,2244,Mobile App,0 days 01:23:05
50488,22551,Phone,0 days 11:54:12
50494,16734,Postal Mail,0 days 08:23:08
50497,38181,Mobile App,0 days 12:26:04
50499,18180,Phone,0 days 12:09:19
50502,56453,Mobile App,0 days 16:56:11
50505,44681,Online Chat,0 days 09:20:00
50509,23269,Phone,0 days 09:28:27
50510,37761,Phone,0 days 14:44:25
50513,6214,Email,0 days 15:35:20
50516,36139,Mobile App,0 days 15:29:35
50517,17039,Postal Mail,0 days 19:39:13
50518,30889,Online Chat,0 days 23:37:32
50519,2371,Mobile App,0 days 21:20:32
50522,16000,Phone,0 days 20:43:54
50527,49379,In-person,0 days 03:57:41
50529,34203,Postal Mail,0 days 12:46:48
50530,38924,In-person,0 days 19:59:48
50536,3162,Online Chat,0 days 05:42:04
50539,13974,Mobile App,0 days 01:10:43
50540,51633,Online Chat,0 days 02:47:02
50541,11327,Phone,0 days 23:39:23
50547,15074,Online Chat,0 days 07:41:04
50548,25603,In-person,0 days 22:42:48
50558,45401,Postal Mail,0 days 18:24:56
50559,29357,Phone,0 days 10:47:12
50560,53995,Phone,0 days 16:50:33
50562,30707,In-person,0 days 09:52:11
50564,21604,Email,0 days 22:35:39
50574,22060,Phone,0 days 04:55:03
50575,19660,In-person,0 days 15:06:31
50576,15018,Postal Mail,0 days 09:25:46
50580,30172,Postal Mail,0 days 06:12:52
50584,51451,Online Chat,0 days 12:31:06
50587,513,In-person,0 days 15:18:27
50589,42814,Email,0 days 15:17:48
50591,54932,Mobile App,0 days 13:34:21
50598,51186,Online Chat,0 days 19:13:31
50600,59980,In-person,0 days 15:42:20
50602,36695,Postal Mail,0 days 05:51:25
50603,17916,Phone,0 days 18:38:47
50612,19165,Postal Mail,0 days 13:53:32
50614,2861,Postal Mail,0 days 12:56:57
50615,37116,Phone,0 days 05:05:13
50621,40193,Postal Mail,0 days 11:46:53
50626,48527,Email,0 days 12:05:52
50627,20799,Online Chat,0 days 16:39:35
50628,18520,Email,0 days 11:03:01
50629,43200,Mobile App,0 days 05:35:26
50632,51489,Online Chat,0 days 00:51:27
50634,16313,Online Chat,0 days 20:23:36
50635,32298,In-person,0 days 05:55:10
50637,5710,Mobile App,0 days 23:04:34
50639,4552,Email,0 days 06:05:55
50641,9910,Email,0 days 20:27:05
50648,31923,Email,0 days 01:37:10
50653,12457,Phone,0 days 10:07:29
50654,57997,Postal Mail,0 days 01:21:53
50655,38967,In-person,0 days 08:54:17
50656,23833,Mobile App,0 days 22:54:24
50658,13023,Online Chat,0 days 02:21:49
50670,50308,Email,0 days 21:32:39
50674,51727,Email,0 days 10:59:59
50678,58168,Postal Mail,0 days 00:21:43
50682,61748,Phone,0 days 10:10:37
50684,40833,Online Chat,0 days 00:45:31
50686,19974,Postal Mail,0 days 05:16:51
50687,45707,Postal Mail,0 days 14:26:18
50691,29870,Mobile App,0 days 13:33:03
50693,9123,Phone,0 days 23:58:17
50703,40246,Postal Mail,0 days 13:52:27
50706,30139,Email,0 days 06:04:04
50708,21711,Phone,0 days 18:26:33
50709,34960,Postal Mail,0 days 09:46:50
50711,17760,Online Chat,0 days 23:54:56
50719,23287,Postal Mail,0 days 12:09:04
50720,45481,Mobile App,0 days 10:43:24
50723,34283,In-person,0 days 01:35:29
50726,15755,Email,0 days 14:25:24
50729,25602,Phone,0 days 14:12:08
50731,40690,Phone,0 days 14:45:40
50733,26307,Mobile App,0 days 18:20:42
50739,46338,Postal Mail,0 days 03:25:15
50741,7306,Mobile App,0 days 07:58:21
50744,42777,Phone,0 days 17:52:09
50747,14715,Postal Mail,0 days 06:01:07
50749,22218,In-person,0 days 15:13:36
50750,4675,Postal Mail,0 days 23:42:23
50751,47070,Mobile App,0 days 13:14:55
50756,2075,Mobile App,0 days 01:35:09
50761,9966,Email,0 days 14:44:46
50763,58165,Mobile App,0 days 14:41:57
50768,42777,Email,0 days 13:37:13
50770,28474,In-person,0 days 21:10:00
50774,36886,Online Chat,0 days 12:05:04
50777,58860,Mobile App,0 days 15:10:38
50779,24616,Email,0 days 09:03:56
50780,26047,In-person,0 days 01:13:10
50783,41805,Postal Mail,0 days 17:06:34
50786,16933,In-person,0 days 03:08:42
50788,9530,Postal Mail,0 days 19:38:43
50789,24717,Postal Mail,0 days 06:47:56
50791,62267,Postal Mail,0 days 16:09:39
50792,42579,In-person,0 days 11:07:41
50796,44751,Mobile App,0 days 16:08:18
50800,58147,Mobile App,0 days 14:23:45
50803,47070,Email,0 days 10:44:05
50805,38209,In-person,0 days 11:01:16
50806,57817,Online Chat,0 days 07:09:55
50807,28404,Online Chat,0 days 02:54:44
50808,16914,Email,0 days 15:50:54
50809,14648,Postal Mail,0 days 00:05:54
50811,35251,Mobile App,0 days 06:10:17
50815,56364,Postal Mail,0 days 18:15:58
50821,39603,Postal Mail,0 days 05:58:00
50826,41732,Mobile App,0 days 20:06:02
50827,47697,Online Chat,0 days 01:29:50
50828,49587,In-person,0 days 05:30:40
50834,41448,Email,0 days 12:17:43
50841,226,Email,0 days 09:18:28
50842,27141,Phone,0 days 02:02:30
50843,13898,In-person,0 days 22:42:13
50844,64959,In-person,0 days 13:02:29
50847,38967,Email,0 days 08:12:44
50854,33948,Mobile App,0 days 18:13:14
50856,47203,Email,0 days 10:03:13
50857,39572,Email,0 days 14:51:14
50860,63435,Email,0 days 06:39:00
50861,25412,In-person,0 days 08:59:32
50867,45311,Postal Mail,0 days 19:47:03
50868,7225,Mobile App,0 days 04:21:37
50871,55256,Postal Mail,0 days 15:28:05
50873,55256,Mobile App,0 days 10:41:06
50875,63312,Email,0 days 13:47:03
50876,20948,Online Chat,0 days 01:17:21
50881,5461,In-person,0 days 21:42:43
50882,13883,Email,0 days 03:09:04
50890,35350,Online Chat,0 days 22:32:11
50898,2860,Mobile App,0 days 13:45:16
50901,32539,Online Chat,0 days 17:19:01
50902,44231,Phone,0 days 01:52:07
50903,1778,Phone,0 days 10:16:09
50904,9661,Online Chat,0 days 10:15:43
50905,21887,In-person,0 days 01:08:03
50906,32301,Online Chat,0 days 00:17:19
50908,13024,Online Chat,0 days 03:03:52
50909,52858,In-person,0 days 04:01:45
50912,46725,Email,0 days 04:42:45
50919,895,Phone,0 days 08:56:38
50920,7525,Online Chat,0 days 14:14:24
50921,21923,Online Chat,0 days 19:12:10
50924,13886,Email,0 days 11:55:41
50925,53401,Postal Mail,0 days 09:26:42
50927,33121,Mobile App,0 days 08:03:55
50929,58770,In-person,0 days 19:39:58
50930,33756,Email,0 days 09:37:16
50936,50495,Email,0 days 17:14:14
50937,57475,Email,0 days 09:57:04
50939,37001,Online Chat,0 days 13:39:05
50942,43633,Online Chat,0 days 00:49:33
50944,56100,In-person,0 days 17:02:54
50952,30665,Phone,0 days 14:39:44
50955,62787,In-person,0 days 18:42:53
50960,52057,Email,0 days 17:25:42
50966,64631,In-person,0 days 13:27:20
50974,43597,In-person,0 days 03:18:46
50977,52625,Postal Mail,0 days 12:47:12
50979,19691,Online Chat,0 days 17:30:31
50982,51173,Online Chat,0 days 19:31:53
50985,36364,Postal Mail,0 days 22:59:19
50986,54637,Online Chat,0 days 06:46:42
50990,24359,Online Chat,0 days 23:23:40
51000,26203,Postal Mail,0 days 17:38:28
51001,33774,Postal Mail,0 days 03:33:36
51004,55644,Email,0 days 08:31:16
51006,28250,In-person,0 days 00:26:34
51007,42151,Online Chat,0 days 06:08:18
51008,49290,In-person,0 days 18:11:09
51009,44148,Email,0 days 20:07:01
51011,40966,Phone,0 days 20:57:48
51012,3402,Email,0 days 23:42:11
51013,14626,Email,0 days 10:00:49
51017,8325,Postal Mail,0 days 06:02:46
51021,18989,In-person,0 days 01:23:22
51025,20782,Email,0 days 10:17:28
51027,53927,Phone,0 days 05:23:44
51030,40551,Email,0 days 02:47:00
51031,35078,Phone,0 days 07:55:26
51033,43267,Mobile App,0 days 03:19:54
51037,58440,Email,0 days 09:13:20
51038,58888,Online Chat,0 days 00:04:49
51039,4646,Phone,0 days 06:53:54
51041,64959,In-person,0 days 18:08:52
51042,58081,Email,0 days 03:26:37
51047,32149,Phone,0 days 06:04:14
51048,39272,Email,0 days 11:43:28
51051,45574,Phone,0 days 09:48:42
51054,62674,Phone,0 days 02:12:46
51056,48368,In-person,0 days 13:50:17
51061,61066,Phone,0 days 02:36:02
51064,35359,In-person,0 days 05:46:22
51068,64645,Phone,0 days 15:48:18
51072,26724,Phone,0 days 06:09:25
51080,22248,Postal Mail,0 days 00:34:35
51087,24657,Online Chat,0 days 08:59:41
51088,33689,Phone,0 days 17:37:05
51091,26278,Online Chat,0 days 13:25:22
