account_id,customer_id,account_type,balance,status_type
52219,23058,Business Account,648555985.0,Defaulted
52220,32610,Certificate of Deposit (CD),86.0,Defaulted
52221,22369,Custodial Account,96.0,Limited/Restricted
52223,53557,Savings Account,860951890.0,Blocked/Frozen
52224,12232,Custodial Account,27.0,Inactive/Dormant
52226,42251,Custodial Account,5071.0,Closed
52232,61863,Checking/Current Account,649305.0,Defaulted
52233,24753,Individual Retirement Account (IRA),28.0,Limited/Restricted
52235,24665,Custodial Account,131461.0,Blocked/Frozen
52237,33174,Checking/Current Account,85155.0,Blocked/Frozen
52239,50967,Trust Account,702764.0,Limited/Restricted
52241,41952,Certificate of Deposit (CD),923040199.0,Closed
52244,29444,Trust Account,1759778.0,Active
52245,37839,Checking/Current Account,785169438.0,Limited/Restricted
52247,20169,Certificate of Deposit (CD),3278.0,Active
52252,14277,Business Account,71252.0,Limited/Restricted
52254,30065,Custodial Account,9.0,Inactive/Dormant
52266,53451,Individual Retirement Account (IRA),1.0,Inactive/Dormant
52270,8910,Trust Account,585.0,Active
52271,51539,Savings Account,750.0,Limited/Restricted
52286,41427,Savings Account,38.0,Limited/Restricted
52294,57425,Certificate of Deposit (CD),116.0,Limited/Restricted
52296,28691,Trust Account,75.0,Active
52300,56236,Individual Retirement Account (IRA),914087619.0,Active
52304,57991,Business Account,45.0,Blocked/Frozen
52306,65020,Custodial Account,6572555.0,Defaulted
52308,26742,Checking/Current Account,633549.0,Blocked/Frozen
52311,32989,Checking/Current Account,1911197.0,Blocked/Frozen
52314,41953,Individual Retirement Account (IRA),86.0,Active
52318,57364,Checking/Current Account,58952582.0,Blocked/Frozen
52321,58930,Business Account,3243533.0,Inactive/Dormant
52326,46325,Business Account,321.0,Inactive/Dormant
52334,30783,Custodial Account,1102.0,Limited/Restricted
52335,54217,Savings Account,84813.0,Closed
52347,65437,Savings Account,12116.0,Closed
52348,21151,Trust Account,891.0,Inactive/Dormant
52356,17052,Savings Account,8.0,Active
52360,10719,Trust Account,218575406.0,Closed
52363,35419,Savings Account,266.0,Active
52368,39933,Savings Account,650025.0,Active
52369,966,Certificate of Deposit (CD),98554332.0,Defaulted
52370,46811,Individual Retirement Account (IRA),11.0,Limited/Restricted
52373,38591,Savings Account,32450.0,Active
52376,20036,Custodial Account,81.0,Defaulted
52389,47222,Certificate of Deposit (CD),3.0,Defaulted
52394,33252,Individual Retirement Account (IRA),54919333.0,Inactive/Dormant
52395,1835,Checking/Current Account,43.0,Limited/Restricted
52396,18910,Trust Account,603906.0,Defaulted
52397,4286,Certificate of Deposit (CD),204640290.0,Defaulted
52410,63575,Individual Retirement Account (IRA),155333.0,Closed
52411,22854,Business Account,8245054.0,Closed
52414,36670,Individual Retirement Account (IRA),296096.0,Blocked/Frozen
52418,21603,Savings Account,7573.0,Limited/Restricted
52427,21431,Savings Account,6117.0,Closed
52428,31495,Savings Account,703533.0,Blocked/Frozen
52430,44881,Checking/Current Account,2224096.0,Active
52441,45985,Certificate of Deposit (CD),19.0,Closed
52443,24665,Individual Retirement Account (IRA),9.0,Limited/Restricted
52448,24267,Individual Retirement Account (IRA),79.0,Blocked/Frozen
52450,49041,Checking/Current Account,8968714.0,Limited/Restricted
52451,30321,Individual Retirement Account (IRA),9.0,Active
52452,50401,Business Account,57156.0,Defaulted
52453,2197,Custodial Account,6190.0,Defaulted
52455,48791,Custodial Account,92151812.0,Defaulted
52461,34235,Business Account,332843.0,Inactive/Dormant
52464,42124,Savings Account,8.0,Defaulted
52469,49815,Trust Account,22557.0,Active
52470,58439,Savings Account,7.0,Inactive/Dormant
52473,28963,Checking/Current Account,585.0,Defaulted
52483,42500,Certificate of Deposit (CD),7221129.0,Blocked/Frozen
52485,17239,Savings Account,579206.0,Inactive/Dormant
52487,38803,Individual Retirement Account (IRA),6159.0,Inactive/Dormant
52489,36099,Trust Account,32.0,Defaulted
52490,61866,Trust Account,560804039.0,Closed
52492,47374,Custodial Account,744.0,Defaulted
52493,39591,Individual Retirement Account (IRA),7275.0,Inactive/Dormant
52494,60092,Business Account,88.0,Limited/Restricted
52497,12298,Trust Account,23936408.0,Blocked/Frozen
52500,62310,Checking/Current Account,41677.0,Closed
52505,61220,Custodial Account,86610.0,Limited/Restricted
52506,7417,Checking/Current Account,9780.0,Limited/Restricted
52509,1256,Checking/Current Account,53754306.0,Closed
52511,46548,Checking/Current Account,787305788.0,Defaulted
52513,33468,Certificate of Deposit (CD),997.0,Closed
52514,61726,Business Account,306114.0,Defaulted
52519,45104,Checking/Current Account,51249.0,Active
52529,31140,Checking/Current Account,302591.0,Blocked/Frozen
52534,4364,Individual Retirement Account (IRA),37404603.0,Defaulted
52535,49805,Savings Account,270.0,Closed
52539,22678,Custodial Account,1.0,Defaulted
52543,23949,Certificate of Deposit (CD),46971.0,Limited/Restricted
52547,18751,Custodial Account,150.0,Closed
52550,50404,Checking/Current Account,37.0,Blocked/Frozen
52553,22744,Certificate of Deposit (CD),66583.0,Blocked/Frozen
52560,3435,Individual Retirement Account (IRA),3856.0,Closed
52561,64270,Checking/Current Account,633702.0,Closed
52567,27952,Trust Account,258.0,Inactive/Dormant
52570,57215,Individual Retirement Account (IRA),10656.0,Active
52571,29166,Custodial Account,33038.0,Blocked/Frozen
52573,15143,Trust Account,570163322.0,Closed
52576,16461,Custodial Account,369.0,Blocked/Frozen
52578,61191,Savings Account,7.0,Blocked/Frozen
52579,4727,Trust Account,8.0,Active
52585,11045,Trust Account,9072.0,Active
52593,37570,Business Account,94129.0,Active
52599,12113,Individual Retirement Account (IRA),11993325.0,Inactive/Dormant
52604,5934,Certificate of Deposit (CD),2.0,Limited/Restricted
52609,46126,Checking/Current Account,14736.0,Defaulted
52611,40279,Trust Account,91.0,Defaulted
52619,53508,Checking/Current Account,38340055.0,Defaulted
52625,59772,Checking/Current Account,142.0,Active
52626,58741,Custodial Account,33124.0,Closed
52627,10526,Certificate of Deposit (CD),34649318.0,Limited/Restricted
52631,65122,Savings Account,54262.0,Limited/Restricted
52640,63012,Trust Account,40051587.0,Closed
52651,3896,Certificate of Deposit (CD),241.0,Defaulted
52659,17702,Checking/Current Account,80.0,Active
52660,17387,Checking/Current Account,30.0,Inactive/Dormant
52661,36349,Savings Account,99.0,Blocked/Frozen
52664,28869,Business Account,71.0,Defaulted
52665,39573,Trust Account,585.0,Limited/Restricted
52678,26707,Business Account,89.0,Blocked/Frozen
52683,26018,Individual Retirement Account (IRA),376431498.0,Closed
52686,26739,Checking/Current Account,275.0,Inactive/Dormant
52688,45815,Checking/Current Account,416769.0,Limited/Restricted
52696,13024,Business Account,25.0,Defaulted
52697,38706,Checking/Current Account,49642.0,Active
52700,46288,Savings Account,99221.0,Inactive/Dormant
52701,52971,Savings Account,211.0,Limited/Restricted
52710,12607,Trust Account,279251773.0,Active
52717,49686,Business Account,2347565.0,Closed
52721,63815,Checking/Current Account,575933550.0,Limited/Restricted
52731,33428,Trust Account,37953433.0,Defaulted
52733,31356,Custodial Account,21.0,Limited/Restricted
52737,44930,Certificate of Deposit (CD),7131.0,Blocked/Frozen
52739,35994,Certificate of Deposit (CD),72741965.0,Closed
52746,64570,Trust Account,1061113.0,Inactive/Dormant
52753,12021,Custodial Account,1.0,Active
52757,45691,Individual Retirement Account (IRA),67127.0,Defaulted
52762,17150,Checking/Current Account,42516.0,Limited/Restricted
52771,8846,Certificate of Deposit (CD),16.0,Blocked/Frozen
52775,41122,Business Account,28.0,Blocked/Frozen
52777,21051,Savings Account,469834.0,Active
52779,39635,Savings Account,1334.0,Limited/Restricted
52787,49581,Checking/Current Account,1313588.0,Inactive/Dormant
52788,35695,Certificate of Deposit (CD),82.0,Blocked/Frozen
52792,53186,Trust Account,43121.0,Active
52793,1242,Savings Account,1.0,Limited/Restricted
52800,21653,Trust Account,636544918.0,Inactive/Dormant
52801,16224,Business Account,4.0,Active
52802,21119,Certificate of Deposit (CD),260.0,Limited/Restricted
52805,37745,Certificate of Deposit (CD),7.0,Active
52806,34129,Trust Account,2522.0,Closed
52807,50150,Checking/Current Account,127940.0,Active
52811,65531,Trust Account,707266.0,Inactive/Dormant
52819,47333,Savings Account,3.0,Inactive/Dormant
52820,10574,Custodial Account,1.0,Inactive/Dormant
52821,34200,Trust Account,75.0,Active
52827,54319,Trust Account,476684453.0,Closed
52830,8451,Certificate of Deposit (CD),8.0,Defaulted
52831,64627,Savings Account,13325913.0,Active
52855,58968,Certificate of Deposit (CD),15542.0,Limited/Restricted
52859,56412,Business Account,67862807.0,Blocked/Frozen
52866,31211,Certificate of Deposit (CD),84785.0,Defaulted
52870,24355,Certificate of Deposit (CD),81895.0,Active
52873,47982,Trust Account,4557220.0,Active
52878,49431,Certificate of Deposit (CD),275205.0,Inactive/Dormant
52885,34411,Certificate of Deposit (CD),5133563.0,Inactive/Dormant
52898,16481,Trust Account,5116.0,Active
52903,55141,Checking/Current Account,65314.0,Defaulted
52907,45325,Certificate of Deposit (CD),5034088.0,Blocked/Frozen
52909,8132,Custodial Account,622929.0,Defaulted
52912,12930,Individual Retirement Account (IRA),2772.0,Inactive/Dormant
52913,56934,Savings Account,9116.0,Defaulted
52915,29446,Trust Account,6433.0,Closed
52919,56531,Certificate of Deposit (CD),29252792.0,Blocked/Frozen
52923,57904,Checking/Current Account,267.0,Blocked/Frozen
52929,5415,Checking/Current Account,98.0,Active
52936,59924,Certificate of Deposit (CD),387.0,Defaulted
52939,836,Savings Account,2.0,Defaulted
52942,39639,Individual Retirement Account (IRA),4146.0,Defaulted
52947,62289,Trust Account,155.0,Defaulted
52949,4707,Business Account,86108.0,Active
52950,30035,Custodial Account,654.0,Closed
52966,64218,Individual Retirement Account (IRA),687972568.0,Defaulted
52969,50857,Certificate of Deposit (CD),8.0,Active
52978,38395,Certificate of Deposit (CD),2.0,Closed
52981,54957,Individual Retirement Account (IRA),813667.0,Defaulted
52982,52509,Individual Retirement Account (IRA),7932573.0,Limited/Restricted
52983,28046,Savings Account,4108731.0,Inactive/Dormant
52985,62260,Individual Retirement Account (IRA),5458709.0,Inactive/Dormant
52986,37931,Custodial Account,190.0,Limited/Restricted
52987,20366,Individual Retirement Account (IRA),697.0,Blocked/Frozen
52992,36416,Custodial Account,837565.0,Closed
52993,49139,Individual Retirement Account (IRA),2074955.0,Limited/Restricted
52996,48461,Certificate of Deposit (CD),431377.0,Active
52999,24449,Savings Account,213368.0,Closed
53001,42661,Custodial Account,3919.0,Blocked/Frozen
53002,50174,Savings Account,15030075.0,Defaulted
53003,44721,Certificate of Deposit (CD),359077.0,Active
53004,57605,Trust Account,93304497.0,Limited/Restricted
53006,4668,Trust Account,91948.0,Blocked/Frozen
53010,54506,Business Account,50.0,Defaulted
53013,18678,Custodial Account,49489852.0,Limited/Restricted
53015,8987,Certificate of Deposit (CD),621.0,Blocked/Frozen
53017,29532,Custodial Account,3085024.0,Limited/Restricted
53018,34212,Certificate of Deposit (CD),2.0,Limited/Restricted
53026,6616,Business Account,2573679.0,Inactive/Dormant
53027,25181,Checking/Current Account,9464669.0,Closed
53031,39309,Savings Account,37118.0,Closed
53032,43281,Savings Account,1421.0,Defaulted
53037,2025,Custodial Account,8477.0,Active
53040,53660,Checking/Current Account,9617.0,Limited/Restricted
53041,45548,Certificate of Deposit (CD),1558.0,Active
53042,56553,Certificate of Deposit (CD),661974.0,Limited/Restricted
53043,54860,Custodial Account,35.0,Defaulted
53049,30581,Individual Retirement Account (IRA),86338.0,Inactive/Dormant
53053,33257,Individual Retirement Account (IRA),227.0,Active
53056,16640,Savings Account,45629580.0,Inactive/Dormant
53058,62289,Savings Account,883565.0,Closed
53069,4349,Savings Account,31678.0,Blocked/Frozen
53071,60344,Trust Account,15735356.0,Inactive/Dormant
53075,45311,Trust Account,41883.0,Limited/Restricted
53079,52813,Checking/Current Account,198904.0,Blocked/Frozen
53080,19573,Certificate of Deposit (CD),79943464.0,Limited/Restricted
53084,12994,Savings Account,431180616.0,Closed
53090,48124,Checking/Current Account,617.0,Closed
53091,38133,Business Account,28568.0,Blocked/Frozen
53093,27385,Savings Account,88802.0,Limited/Restricted
53098,62473,Trust Account,1907881.0,Blocked/Frozen
53100,45311,Trust Account,72908.0,Blocked/Frozen
53102,49373,Individual Retirement Account (IRA),64090656.0,Blocked/Frozen
53107,22499,Savings Account,9878972.0,Defaulted
53111,43267,Business Account,91010.0,Active
53130,50491,Individual Retirement Account (IRA),8934.0,Closed
53132,28882,Trust Account,4.0,Limited/Restricted
53135,26374,Certificate of Deposit (CD),1823.0,Inactive/Dormant
53137,43003,Certificate of Deposit (CD),895622.0,Defaulted
53142,65110,Business Account,4687565.0,Active
53145,36959,Trust Account,71.0,Inactive/Dormant
53149,47221,Business Account,263355317.0,Inactive/Dormant
53151,34869,Individual Retirement Account (IRA),23695.0,Inactive/Dormant
53155,36998,Savings Account,105660.0,Blocked/Frozen
53157,63246,Certificate of Deposit (CD),82.0,Closed
53159,17020,Trust Account,840514.0,Blocked/Frozen
53160,33091,Certificate of Deposit (CD),6.0,Defaulted
53162,11682,Business Account,6270758.0,Inactive/Dormant
53163,35360,Savings Account,3741684.0,Closed
53164,33050,Individual Retirement Account (IRA),1683958.0,Limited/Restricted
53166,41647,Certificate of Deposit (CD),2455846.0,Inactive/Dormant
53167,60029,Certificate of Deposit (CD),45719917.0,Inactive/Dormant
53170,41769,Certificate of Deposit (CD),40.0,Defaulted
53171,12946,Individual Retirement Account (IRA),540749.0,Inactive/Dormant
53174,12550,Custodial Account,89572.0,Inactive/Dormant
53175,45477,Checking/Current Account,54.0,Limited/Restricted
53177,32849,Business Account,20655603.0,Defaulted
53179,30678,Savings Account,68.0,Blocked/Frozen
53183,19294,Trust Account,9144.0,Blocked/Frozen
53188,17336,Custodial Account,8.0,Closed
53193,56012,Certificate of Deposit (CD),6077.0,Limited/Restricted
53195,8974,Custodial Account,1.0,Active
53196,14865,Trust Account,1828.0,Limited/Restricted
53198,65524,Trust Account,0.0,Inactive/Dormant
53199,53283,Trust Account,1516416.0,Defaulted
53201,49174,Business Account,741412.0,Closed
53205,21181,Savings Account,868.0,Inactive/Dormant
53207,36812,Individual Retirement Account (IRA),4096425.0,Inactive/Dormant
53208,2838,Certificate of Deposit (CD),5821279.0,Inactive/Dormant
53218,32178,Savings Account,40.0,Blocked/Frozen
53222,2347,Savings Account,492474568.0,Inactive/Dormant
53226,44156,Trust Account,891517790.0,Closed
53246,3233,Business Account,391113.0,Active
53248,31125,Checking/Current Account,3321.0,Limited/Restricted
53250,44925,Checking/Current Account,5336.0,Inactive/Dormant
53255,4621,Savings Account,25974.0,Limited/Restricted
53257,1828,Savings Account,4314.0,Limited/Restricted
53262,45691,Savings Account,8472.0,Inactive/Dormant
53267,9375,Trust Account,221.0,Limited/Restricted
53270,13839,Savings Account,43102960.0,Blocked/Frozen
53273,55377,Trust Account,807442072.0,Defaulted
53274,23929,Individual Retirement Account (IRA),34.0,Closed
53280,48064,Certificate of Deposit (CD),77392068.0,Limited/Restricted
53281,1485,Business Account,85310.0,Limited/Restricted
53282,16646,Checking/Current Account,52.0,Defaulted
53289,39758,Custodial Account,9425.0,Blocked/Frozen
53290,13715,Business Account,15110707.0,Inactive/Dormant
53306,51657,Custodial Account,720.0,Defaulted
53309,54523,Checking/Current Account,588899.0,Inactive/Dormant
53316,27956,Certificate of Deposit (CD),70.0,Defaulted
53317,13174,Savings Account,886.0,Closed
53319,1015,Certificate of Deposit (CD),6.0,Blocked/Frozen
53321,33925,Business Account,30.0,Active
53324,3455,Certificate of Deposit (CD),52383197.0,Active
53326,19730,Business Account,38058.0,Inactive/Dormant
53329,52964,Individual Retirement Account (IRA),6490457.0,Blocked/Frozen
53331,34958,Custodial Account,1595234.0,Blocked/Frozen
53332,60847,Business Account,488.0,Inactive/Dormant
53336,679,Savings Account,5100904.0,Limited/Restricted
53338,50667,Trust Account,2936205.0,Active
53345,52454,Trust Account,596584.0,Defaulted
53348,57309,Custodial Account,622997.0,Closed
53353,59207,Business Account,682986229.0,Defaulted
53356,58193,Certificate of Deposit (CD),1152733.0,Blocked/Frozen
