credit_id,customer_id,credit_score,credit_limit
59914,23269,740 - 799,3.0
59925,48554,300 - 579,3.0
59926,39720,300 - 579,4.0
59927,5990,580 - 669,704.0
59928,31480,580 - 669,3054.0
59930,1903,670 - 739,9822830.0
59934,22719,800 - 850,643.0
59936,1055,740 - 799,2672317.0
59937,23935,580 - 669,9983.0
59943,16329,670 - 739,14.0
59948,18601,300 - 579,65.0
59949,6862,300 - 579,49.0
59956,58388,670 - 739,231845.0
59957,30179,580 - 669,28.0
59963,13180,300 - 579,595265.0
59967,21181,740 - 799,273.0
59972,24483,300 - 579,90919.0
59973,11275,670 - 739,75836.0
59978,57671,300 - 579,89271.0
59979,53931,300 - 579,4815.0
59981,5266,580 - 669,575.0
59987,64372,800 - 850,940017225.0
59990,25270,740 - 799,346083869.0
59992,65046,740 - 799,89.0
59993,43262,580 - 669,883551.0
59994,599,800 - 850,6633.0
59995,60028,670 - 739,7.0
60001,53387,300 - 579,177004399.0
60006,32859,300 - 579,7.0
60008,46590,800 - 850,524.0
60010,18463,800 - 850,67770.0
60013,10712,800 - 850,842.0
60016,32670,580 - 669,589956.0
60025,50897,800 - 850,61654746.0
60026,48088,670 - 739,318621.0
60031,45983,800 - 850,3322934.0
60032,4481,580 - 669,18.0
60035,34544,800 - 850,89002.0
60037,45983,580 - 669,503723.0
60045,59427,800 - 850,5.0
60046,29693,800 - 850,5.0
60055,58769,300 - 579,58937.0
60056,15676,300 - 579,97.0
60060,46368,800 - 850,82.0
60065,62092,670 - 739,4149794.0
60068,29970,580 - 669,0.0
60075,13536,800 - 850,54885338.0
60078,49041,670 - 739,912768.0
60083,27166,800 - 850,34309760.0
60084,20367,670 - 739,357.0
60098,27347,580 - 669,2280088.0
60101,34194,670 - 739,7783881.0
60104,17207,300 - 579,509999039.0
60105,2221,800 - 850,99906136.0
60106,38201,300 - 579,7.0
60116,42808,800 - 850,441.0
60118,39493,740 - 799,4114867.0
60137,14119,740 - 799,205746135.0
60141,3314,580 - 669,121835112.0
60147,28824,800 - 850,83.0
60148,21046,670 - 739,5.0
60151,18351,740 - 799,84.0
60159,33327,670 - 739,340958307.0
60160,19916,670 - 739,80.0
60161,47740,300 - 579,436033477.0
60164,19013,740 - 799,88472.0
60167,41189,580 - 669,75951556.0
60172,9954,800 - 850,37491005.0
60183,39245,300 - 579,654880427.0
60196,30616,740 - 799,5117.0
60198,14670,580 - 669,533206.0
60206,33938,740 - 799,553.0
60209,27297,740 - 799,5.0
60213,29055,300 - 579,134.0
60216,32612,800 - 850,58599875.0
60219,64337,580 - 669,70.0
60222,12544,670 - 739,888.0
60223,43301,580 - 669,8459.0
60230,3842,740 - 799,822396906.0
60231,40501,800 - 850,77.0
60233,22348,740 - 799,243.0
60235,9940,670 - 739,7129.0
60242,2633,800 - 850,41310072.0
60245,5574,740 - 799,26709469.0
60256,38017,300 - 579,6743.0
60257,1945,800 - 850,797055606.0
60264,60344,670 - 739,48.0
60269,47662,800 - 850,9329426.0
60270,48847,800 - 850,2.0
60282,14477,740 - 799,8.0
60283,48791,740 - 799,484.0
60287,18923,800 - 850,25911.0
60295,7174,670 - 739,337588.0
60304,28157,300 - 579,0.0
60307,28937,740 - 799,43570137.0
60317,61250,740 - 799,566275.0
60320,8036,800 - 850,772935.0
60325,18831,300 - 579,4844.0
60331,23958,740 - 799,67067150.0
60340,4296,300 - 579,1.0
60342,17378,580 - 669,4.0
60348,27123,800 - 850,997083.0
60353,31623,580 - 669,32228.0
60355,25270,670 - 739,8.0
60361,49780,580 - 669,846.0
60368,56345,670 - 739,10596984.0
60369,46467,300 - 579,714741396.0
60370,9105,300 - 579,25288585.0
60376,59142,670 - 739,60.0
60382,43442,670 - 739,69.0
60384,19253,670 - 739,78.0
60388,29487,800 - 850,5320963.0
60396,54877,670 - 739,468762.0
60398,49815,580 - 669,996974275.0
60404,55681,580 - 669,74958.0
60405,50746,670 - 739,1179.0
60407,24429,740 - 799,634774.0
60411,46242,740 - 799,957528218.0
60421,11106,670 - 739,24458.0
60424,19174,580 - 669,32.0
60427,30124,580 - 669,465856645.0
60433,54921,300 - 579,78.0
60438,31939,580 - 669,666102364.0
60442,26973,800 - 850,9713.0
60443,814,300 - 579,63725.0
60445,403,300 - 579,2.0
60446,59381,300 - 579,80817.0
60451,58483,580 - 669,21.0
60454,4050,670 - 739,98.0
60455,19827,740 - 799,8908.0
60456,44188,740 - 799,1.0
60464,15869,670 - 739,230.0
60468,2968,300 - 579,33960.0
60472,4566,580 - 669,3285099.0
60475,14673,300 - 579,79877265.0
60482,43869,800 - 850,96666.0
60483,3229,300 - 579,256809.0
60490,41712,800 - 850,93853.0
60496,58930,670 - 739,305.0
60502,6379,670 - 739,17275955.0
60511,59184,670 - 739,51853228.0
60515,29527,300 - 579,211.0
60518,42170,300 - 579,301.0
60521,57686,800 - 850,789.0
60523,14525,300 - 579,661275553.0
60524,33609,670 - 739,79786534.0
60527,22009,800 - 850,50520.0
60528,51335,740 - 799,6091861.0
60529,20075,670 - 739,58898796.0
60533,47099,740 - 799,7635.0
60537,20094,740 - 799,5779.0
60540,42720,580 - 669,402596271.0
60542,44371,300 - 579,46.0
60548,8598,670 - 739,5988.0
60549,2946,300 - 579,53337482.0
60553,61880,670 - 739,6018.0
60556,25599,300 - 579,91244.0
60558,41551,800 - 850,2109.0
60564,13426,580 - 669,4730.0
60565,20797,670 - 739,7.0
60567,55592,740 - 799,31936.0
60574,14994,740 - 799,5576320.0
60575,65057,740 - 799,368762.0
60576,60642,300 - 579,42.0
60577,8826,740 - 799,4466.0
60587,21075,800 - 850,9148.0
60598,23773,580 - 669,450594.0
60599,53538,300 - 579,361123.0
60601,8978,670 - 739,327634.0
60602,55768,800 - 850,9910.0
60604,16329,800 - 850,7.0
60606,42649,300 - 579,390963415.0
60612,3939,670 - 739,92666.0
60618,45048,670 - 739,3505.0
60623,3354,300 - 579,26.0
60624,64404,300 - 579,7853.0
60628,9661,300 - 579,10589.0
60634,27171,740 - 799,1816093.0
60641,44657,580 - 669,974265.0
60642,61434,670 - 739,6518.0
60643,27308,740 - 799,3423.0
60649,10343,740 - 799,3585657.0
60651,63588,580 - 669,4229.0
60655,53097,580 - 669,26923052.0
60667,34452,580 - 669,1.0
60668,55168,300 - 579,50.0
60669,61033,800 - 850,968.0
60674,56084,740 - 799,0.0
60675,44790,800 - 850,4.0
60677,5574,300 - 579,41.0
60678,39177,580 - 669,6.0
60680,38998,580 - 669,62564.0
60683,20356,740 - 799,1460.0
60686,1053,670 - 739,9129.0
60687,41543,800 - 850,571173354.0
60690,7657,800 - 850,3.0
60691,62473,740 - 799,695.0
60699,5373,670 - 739,20.0
60714,64294,580 - 669,4659433.0
60718,55813,800 - 850,57067446.0
60720,9003,800 - 850,70485906.0
60725,62933,800 - 850,0.0
60731,57482,300 - 579,62283816.0
60732,2126,670 - 739,26688002.0
60735,33071,580 - 669,127311.0
60741,21468,580 - 669,5515096.0
60742,59344,800 - 850,36247.0
60755,22160,740 - 799,88832.0
60760,55547,800 - 850,454.0
60763,32506,580 - 669,508383474.0
60764,31950,300 - 579,61.0
60768,1932,580 - 669,889921.0
60770,30202,300 - 579,8386861.0
60772,36343,670 - 739,587519.0
60773,23061,300 - 579,166057416.0
60775,55216,580 - 669,78511458.0
60777,3369,670 - 739,51485.0
60788,54637,740 - 799,42322016.0
60789,56105,670 - 739,3219.0
60797,32359,740 - 799,33504.0
60804,3448,800 - 850,7488251.0
60805,62467,580 - 669,80991565.0
60807,397,300 - 579,9.0
60811,5969,800 - 850,538751.0
60812,53842,740 - 799,473187.0
60821,34528,300 - 579,62494.0
60825,27588,670 - 739,3679.0
60827,56781,580 - 669,63654210.0
60832,19237,580 - 669,663648.0
60836,47203,740 - 799,711.0
60840,15098,740 - 799,25673.0
60842,38946,300 - 579,9089940.0
60844,58627,740 - 799,0.0
60847,62262,580 - 669,99.0
60850,63309,800 - 850,699278.0
60854,35177,740 - 799,80177178.0
60858,17069,740 - 799,1626111.0
60862,48392,800 - 850,7603.0
60866,2946,300 - 579,9636581.0
60869,6191,800 - 850,340227289.0
60871,40248,800 - 850,46.0
60877,37189,800 - 850,378.0
60879,47796,580 - 669,26993055.0
60882,8125,580 - 669,373872.0
60883,38161,670 - 739,925.0
60885,152,300 - 579,3959626.0
60888,26929,670 - 739,8462.0
60895,30385,670 - 739,101139835.0
60896,61375,800 - 850,259854202.0
60899,33434,670 - 739,102.0
60905,45628,580 - 669,414897.0
60907,56531,740 - 799,45429388.0
60910,19384,580 - 669,3.0
60911,31779,670 - 739,36.0
60913,7754,800 - 850,671747.0
60914,22220,740 - 799,474781938.0
60917,64880,580 - 669,269763.0
60921,34862,800 - 850,61260846.0
60927,19304,800 - 850,18044587.0
60930,14025,580 - 669,49.0
60932,612,580 - 669,3.0
60941,62267,800 - 850,2367.0
60945,36427,670 - 739,4438.0
60952,28768,800 - 850,6630150.0
60953,41513,800 - 850,676.0
60955,62471,800 - 850,7.0
60958,36031,740 - 799,95851.0
60960,34056,580 - 669,391.0
60967,34411,670 - 739,839.0
60970,26060,580 - 669,468469931.0
60975,56653,300 - 579,221771.0
60982,40690,580 - 669,673184.0
60984,26400,580 - 669,2839679.0
60986,37067,740 - 799,10.0
60991,45587,300 - 579,518.0
60993,45329,300 - 579,5179.0
60995,63004,580 - 669,1.0
60998,59955,300 - 579,34053377.0
61000,27544,800 - 850,12492370.0
61003,65278,580 - 669,5.0
61009,32574,300 - 579,68858.0
61014,28663,740 - 799,2.0
61015,23448,800 - 850,40483595.0
61016,48533,580 - 669,8064742.0
61018,52971,670 - 739,38838.0
61020,55022,740 - 799,32504420.0
61021,45689,580 - 669,148462.0
61025,20814,670 - 739,425455577.0
61034,7020,300 - 579,81207.0
61042,23475,580 - 669,47327.0
61044,57387,580 - 669,4227.0
61049,50617,740 - 799,36952334.0
61051,30021,670 - 739,34.0
61055,59197,580 - 669,684382169.0
61057,64057,670 - 739,60755.0
61059,36331,740 - 799,7384.0
61065,61464,670 - 739,12943204.0
61066,10432,800 - 850,5133.0
61068,19734,670 - 739,67513.0
61071,24655,670 - 739,678960392.0
61078,27696,740 - 799,56645529.0
61079,48570,740 - 799,0.0
61087,11586,580 - 669,24645.0
61089,12565,670 - 739,94685.0
61102,4424,800 - 850,4.0
61106,8225,800 - 850,0.0
61108,11873,580 - 669,6520310.0
61116,60994,800 - 850,1.0
61119,58168,670 - 739,81346898.0
61122,37014,670 - 739,1.0
61123,56087,740 - 799,930466824.0
61124,59912,580 - 669,51276613.0
61127,27285,740 - 799,6.0
61128,20538,300 - 579,91.0
61130,20644,580 - 669,842.0
61139,47739,300 - 579,575801261.0
61142,64764,800 - 850,15008.0
61143,23196,300 - 579,8565704.0
61144,35137,300 - 579,4.0
61147,59884,670 - 739,1922.0
61148,46786,300 - 579,29.0
61153,13550,740 - 799,0.0
61156,28750,740 - 799,98.0
61160,63646,740 - 799,65.0
61162,31950,580 - 669,67418.0
61176,23481,300 - 579,832905404.0
61177,27726,800 - 850,612.0
61178,16171,670 - 739,261755084.0
61179,24123,670 - 739,1790831.0
61185,13171,300 - 579,29.0
61187,51764,670 - 739,575474.0
61194,54412,800 - 850,22450186.0
61195,15507,580 - 669,354942234.0
61196,50521,670 - 739,769.0
61203,21354,580 - 669,9390.0
61207,55555,740 - 799,95183.0
61210,35690,300 - 579,9907981.0
61213,1256,580 - 669,811728.0
61218,9669,300 - 579,90698183.0
61221,7953,580 - 669,5067.0
61222,16419,670 - 739,38970.0
61223,26647,800 - 850,6.0
61225,59719,740 - 799,3799074.0
61237,26028,670 - 739,0.0
61239,5339,740 - 799,47.0
61240,2576,800 - 850,7500.0
61244,60878,670 - 739,201710.0
61248,46714,580 - 669,9.0
61250,64316,740 - 799,45773064.0
61253,30676,740 - 799,6.0
61256,61119,740 - 799,9.0
61259,40730,300 - 579,460000.0
61264,20278,800 - 850,916009.0
61265,27726,580 - 669,1.0
61276,3463,670 - 739,261284647.0
61282,35413,300 - 579,99.0
61284,1558,800 - 850,972.0
61285,52906,670 - 739,245.0
61287,8920,670 - 739,63.0
61292,13743,580 - 669,4704267.0
61296,57782,670 - 739,7723573.0
61297,50150,300 - 579,813030846.0
61299,28727,300 - 579,26.0
61300,44576,800 - 850,768605278.0
61306,44978,670 - 739,4.0
61307,11714,740 - 799,74152.0
61309,42184,580 - 669,954186642.0
61317,7908,800 - 850,2222.0
61321,44481,580 - 669,1.0
61323,14670,800 - 850,98.0
61326,33125,740 - 799,2713.0
61328,26203,670 - 739,9868.0
61334,44912,670 - 739,611.0
61336,34205,300 - 579,944639.0
61340,63185,740 - 799,6457.0
61348,42462,800 - 850,338941774.0
61351,39591,580 - 669,56932.0
61352,63963,580 - 669,9457.0
61358,895,300 - 579,377081.0
61376,37545,670 - 739,14.0
61379,27756,670 - 739,5.0
61381,46260,670 - 739,999.0
61391,23855,670 - 739,47.0
61393,56686,740 - 799,2.0
61401,21844,740 - 799,425.0
61403,10749,580 - 669,677258436.0
61416,34798,580 - 669,2653.0
61422,63991,800 - 850,2.0
61427,51185,800 - 850,679068.0
61433,61195,800 - 850,68375.0
61436,33210,740 - 799,849.0
61437,31590,670 - 739,23907080.0
61438,23510,800 - 850,55171.0
61439,6191,800 - 850,659.0
61440,42751,670 - 739,72768504.0
61446,6499,580 - 669,68.0
61447,14303,580 - 669,697609.0
61449,16307,580 - 669,40440.0
61451,6735,670 - 739,3297790.0
61455,12673,300 - 579,3859.0
61463,28365,740 - 799,643.0
61465,11682,800 - 850,12526.0
61471,44807,800 - 850,232415.0
61474,9686,670 - 739,208762.0
61476,45273,300 - 579,4494.0
61481,11910,580 - 669,799.0
61482,56564,300 - 579,648465.0
61484,10831,580 - 669,6643.0
61490,58057,300 - 579,37617.0
61494,28445,670 - 739,21129366.0
61508,29155,740 - 799,780118.0
61510,41635,670 - 739,48100325.0
61514,57717,300 - 579,6070415.0
61520,23909,670 - 739,8213.0
61523,31910,580 - 669,28.0
61527,23826,580 - 669,42112531.0
61528,15540,580 - 669,7565.0
61531,21426,580 - 669,2.0
61533,37260,670 - 739,83189842.0
61535,19299,670 - 739,43536.0
61536,29739,800 - 850,6586.0
61539,28859,670 - 739,876.0
61541,60125,800 - 850,7891.0
61542,59060,670 - 739,149361972.0
61545,31798,800 - 850,571923.0
61547,41658,670 - 739,1707378.0
61551,11181,670 - 739,13.0
61556,13935,670 - 739,973112413.0
61563,17293,580 - 669,29493.0
61564,63538,670 - 739,37031656.0
61570,63646,670 - 739,316.0
61577,6234,740 - 799,355.0
61584,23295,740 - 799,836330.0
61586,61669,300 - 579,23824.0
61592,23467,740 - 799,249243.0
61597,3008,800 - 850,220.0
61599,38331,300 - 579,35435566.0
61600,8013,300 - 579,850.0
61603,53582,670 - 739,606.0
61604,40545,800 - 850,8705.0
61616,64833,580 - 669,34316.0
61620,65122,740 - 799,38982.0
61621,25019,670 - 739,9619926.0
61628,14117,300 - 579,6886.0
61638,62336,740 - 799,7054596.0
61644,56316,300 - 579,4988.0
61645,48461,800 - 850,676400862.0
61654,46340,300 - 579,32413.0
61658,30877,580 - 669,0.0
61660,44332,670 - 739,506.0
61670,61196,300 - 579,875825297.0
61677,64708,670 - 739,75.0
61680,56803,740 - 799,44239759.0
61682,12530,580 - 669,95860223.0
61693,31451,740 - 799,648036.0
61697,54092,580 - 669,82.0
61699,59046,580 - 669,19.0
61708,14777,580 - 669,6903.0
61710,7711,740 - 799,75026614.0
61715,61119,740 - 799,820399262.0
61719,40615,670 - 739,4962564.0
61720,3689,670 - 739,463.0
61721,19174,580 - 669,52.0
61722,53510,740 - 799,90.0
61724,19266,800 - 850,57.0
61727,16172,740 - 799,8606.0
61728,53400,740 - 799,69.0
61731,18079,800 - 850,458.0
61732,45691,580 - 669,7380.0
61736,42313,580 - 669,9782.0
61739,54112,800 - 850,358322.0
61740,37931,300 - 579,5550.0
61744,64463,300 - 579,0.0
61753,32112,800 - 850,9.0
61754,28674,300 - 579,64133.0
61755,8564,300 - 579,913301427.0
61757,15413,800 - 850,8.0
61759,58283,800 - 850,612.0
61763,19707,580 - 669,666222.0
61771,59753,670 - 739,878720621.0
61773,2126,580 - 669,43.0
61777,12049,740 - 799,930.0
61778,5725,300 - 579,9991.0
61780,836,670 - 739,9.0
61783,48691,800 - 850,2.0
61786,34358,670 - 739,49.0
61788,22373,580 - 669,3.0
61789,56338,300 - 579,28266560.0
61794,28824,740 - 799,30.0
61804,23241,740 - 799,55.0
61805,30948,300 - 579,5857.0
61809,12705,800 - 850,74000731.0
61810,52298,670 - 739,173194347.0
61811,30267,740 - 799,2.0
61816,20355,800 - 850,4.0
61823,21344,740 - 799,36.0
61824,10362,800 - 850,38322.0
61828,49043,580 - 669,3773.0
61829,61055,580 - 669,729615.0
61831,60379,300 - 579,32062.0
61833,64056,800 - 850,748.0
61847,14207,300 - 579,2744.0
61848,43551,670 - 739,5.0
61849,27156,670 - 739,821952637.0
61864,42706,580 - 669,61.0
61865,12816,670 - 739,871.0
61866,33319,740 - 799,18019.0
61869,49580,580 - 669,6754681.0
61870,5778,800 - 850,14482856.0
61872,37030,800 - 850,563292528.0
61874,19460,740 - 799,4.0
61879,9456,740 - 799,26.0
61880,43755,800 - 850,988.0
61881,31595,300 - 579,71.0
61883,47012,740 - 799,886.0
61884,64122,800 - 850,4044.0
61887,20770,300 - 579,227.0
61889,11770,300 - 579,7785990.0
61890,50896,670 - 739,1439.0
61901,11567,580 - 669,141479.0
61904,29467,670 - 739,783483.0
61905,24259,670 - 739,70428.0
61906,52454,580 - 669,90.0
61908,63967,580 - 669,7187573.0
61921,54860,580 - 669,8.0
61922,35468,800 - 850,1358004.0
61923,63950,740 - 799,304.0
61930,472,670 - 739,8683.0
61934,16551,300 - 579,980596.0
61935,3066,300 - 579,178153819.0
61941,39197,580 - 669,7861942.0
61946,30231,800 - 850,25097.0
61951,40661,580 - 669,21277.0
61952,5905,670 - 739,0.0
61953,4961,740 - 799,948297637.0
61965,45045,670 - 739,7163132.0
61966,40048,740 - 799,14998787.0
61968,34005,800 - 850,7.0
61969,42755,300 - 579,64398.0
61980,14222,580 - 669,2322320.0
61981,37298,800 - 850,92.0
61985,39832,300 - 579,78.0
61988,29962,740 - 799,27833155.0
61992,30267,580 - 669,656238794.0
61995,18799,670 - 739,8.0
61998,58752,300 - 579,3666833.0
62000,51796,300 - 579,22.0
62003,35069,740 - 799,7927855.0
62006,37601,670 - 739,89480550.0
62007,40509,670 - 739,96.0
62012,51636,300 - 579,38218012.0
62017,22178,300 - 579,496871.0
62019,47511,300 - 579,6.0
62020,44449,740 - 799,841.0
62023,20685,800 - 850,7.0
62024,1501,580 - 669,7.0
62033,12976,670 - 739,87581549.0
62038,25370,740 - 799,87.0
62045,9539,580 - 669,28.0
62049,35680,670 - 739,4.0
62050,62411,800 - 850,29.0
62056,8226,800 - 850,777077553.0
62057,57343,580 - 669,817.0
62060,13534,800 - 850,202941022.0
62064,23321,740 - 799,85608895.0
62067,29514,800 - 850,71294.0
62068,14289,670 - 739,7508.0
62069,37570,580 - 669,108254.0
62074,59078,800 - 850,97395036.0
62078,18366,670 - 739,6843069.0
62084,36598,580 - 669,873.0
62086,33262,580 - 669,4281702.0
62096,59356,670 - 739,37308.0
62101,2925,300 - 579,41766.0
62105,29111,670 - 739,10773.0
62106,23400,300 - 579,1873683.0
62107,13603,740 - 799,97325144.0
62111,32961,580 - 669,6128.0
62113,42706,300 - 579,98169959.0
62120,11958,740 - 799,2.0
62125,27181,670 - 739,30231.0
62126,57519,670 - 739,10573323.0
62131,50048,300 - 579,653384.0
62143,40764,670 - 739,40591.0
62151,20154,740 - 799,668.0
62153,8684,580 - 669,732.0
62154,47490,300 - 579,62919834.0
62165,61948,580 - 669,312.0
62173,16551,580 - 669,950.0
62176,24353,580 - 669,1780376.0
62179,37809,670 - 739,60115064.0
62180,31869,580 - 669,654997.0
62182,34157,740 - 799,482539579.0
62185,45448,740 - 799,31537072.0
62187,5558,300 - 579,577.0
62189,64632,670 - 739,67029.0
62200,49465,670 - 739,892663.0
62204,15017,300 - 579,287897301.0
62208,53025,740 - 799,733.0
62209,42595,740 - 799,8826.0
62210,49661,740 - 799,22604486.0
62216,29772,580 - 669,445201679.0
62219,25370,670 - 739,6322.0
62222,30703,670 - 739,99.0
62224,37766,670 - 739,4932838.0
62226,43905,580 - 669,20.0
62232,56142,300 - 579,9773.0
62235,36401,580 - 669,932116.0
62247,4885,800 - 850,5.0
62249,19802,670 - 739,30572.0
62256,5725,670 - 739,4040094.0
62258,31780,740 - 799,534959.0
62263,26323,670 - 739,85.0
62264,28671,300 - 579,0.0
62265,28636,580 - 669,13120.0
62272,31009,300 - 579,4.0
62273,40790,740 - 799,32601.0
62278,35604,300 - 579,899355.0
62279,16001,800 - 850,18151222.0
62281,7222,740 - 799,83471997.0
62287,38022,670 - 739,88142.0
62296,54894,670 - 739,33170.0
62303,33669,670 - 739,1582011.0
62312,54145,670 - 739,35835.0
62317,53944,670 - 739,202.0
62337,46590,300 - 579,543393865.0
62340,33215,670 - 739,8696.0
62341,59356,800 - 850,51.0
62349,61201,670 - 739,6174.0
62350,44818,800 - 850,9.0
62353,39807,300 - 579,72358621.0
62354,34699,670 - 739,445609069.0
62356,33778,740 - 799,282450.0
62363,40926,300 - 579,5022135.0
62372,46724,740 - 799,78418.0
62380,37741,300 - 579,19189.0
62381,6630,740 - 799,4403.0
62383,63350,580 - 669,8779.0
62388,21740,580 - 669,8768887.0
62397,25667,800 - 850,870687540.0
62408,10343,580 - 669,33.0
62410,46609,300 - 579,387199539.0
62411,25076,740 - 799,99447.0
62412,55703,670 - 739,8.0
62413,20644,740 - 799,41.0
62415,50684,670 - 739,1141.0
62416,14865,800 - 850,92572767.0
62423,4504,580 - 669,614517.0
62428,59485,800 - 850,3000121.0
62432,30603,580 - 669,84954.0
62433,16048,800 - 850,7.0
62443,61220,670 - 739,38697.0
62447,44534,300 - 579,5.0
62450,18833,800 - 850,1188.0
62451,57977,300 - 579,67391.0
62459,50960,300 - 579,9214631.0
62462,14184,800 - 850,884120377.0
62463,47656,800 - 850,269761085.0
62464,61504,740 - 799,2618.0
62468,31650,670 - 739,551998.0
62469,4035,300 - 579,2.0
62473,2841,800 - 850,214.0
62474,58780,580 - 669,646167526.0
62475,30704,670 - 739,7054.0
62489,28666,740 - 799,56975024.0
62490,23861,800 - 850,986319.0
62492,26291,800 - 850,2041993.0
62494,63882,800 - 850,9.0
62499,47326,300 - 579,874182.0
62501,65008,800 - 850,43475.0
62502,40519,670 - 739,270788812.0
62520,24359,670 - 739,618048258.0
62521,61005,580 - 669,893.0
62528,44154,740 - 799,270005377.0
62529,29527,580 - 669,986396.0
62539,61224,670 - 739,547046556.0
62540,28358,300 - 579,89.0
62542,45455,580 - 669,263.0
62545,29109,800 - 850,80.0
62547,58317,580 - 669,440144.0
62550,54472,300 - 579,200478559.0
62553,56412,670 - 739,47851.0
62555,8784,670 - 739,476.0
62557,35486,580 - 669,7.0
62568,57756,740 - 799,754237391.0
62572,19653,300 - 579,2919.0
62574,64649,300 - 579,91040.0
62575,15753,740 - 799,4239.0
