transaction_id,account_id,transaction_type,amount,transaction_date
50623,40413,Purchase,269.0,1988-09-25
50637,58787,Credit,179611.0,1971-08-17
50638,14908,Financial,397914901.0,1988-12-29
50657,60635,Subscription,46079267.0,2009-10-12
50662,59358,Subscription,60.0,2012-07-25
50668,9367,Investment,8281746.0,2018-04-28
50682,44301,Investment,35038189.0,2016-02-02
50690,5912,Purchase,661302.0,1994-11-27
50693,19923,Financial,54.0,1973-06-08
50704,51348,Credit,5690012.0,1992-02-27
50710,30933,Online,99.0,2017-11-28
50719,28398,Financial,2118.0,2018-06-18
50733,13945,Credit,63288.0,1986-08-23
50737,47788,Investment,2573.0,2010-09-03
50743,41429,Online,4062185.0,2009-06-15
50748,7505,Financial,0.0,2016-10-12
50754,9262,Purchase,809415066.0,1977-11-29
50763,50254,Payment ,3812.0,2006-12-25
50784,15874,Wire,68343563.0,2012-10-26
50787,55583,Payment ,361102019.0,2006-10-27
50790,32225,Subscription,86.0,2004-02-02
50792,22801,Subscription,51255.0,1987-02-06
50794,29515,Investment,41539.0,1991-12-18
50802,30668,Investment,7876649.0,1986-12-04
50803,55040,Online,84987.0,2008-06-22
50807,41053,Financial,5710106.0,1983-01-26
50811,65041,Payment ,728.0,1988-10-11
50818,37546,Payment ,967.0,1972-09-02
50820,52493,Wire,54.0,1974-07-14
50821,18449,Credit,640956.0,2020-06-07
50824,33007,Payment ,93527199.0,1976-04-17
50825,13065,Purchase,5270926.0,1985-11-29
50837,57461,Investment,54492524.0,2018-07-21
50838,17840,Financial,821636.0,2018-02-28
50841,32041,Investment,627978.0,2003-08-06
50845,13405,Payment ,42250.0,2000-04-15
50861,55036,Subscription,281960205.0,1983-09-09
50875,46722,Financial,824758.0,1996-10-04
50883,31476,Subscription,8656017.0,1995-02-22
50889,46095,Online,314.0,1970-04-17
50895,28804,Financial,5642.0,1993-07-29
50907,23816,Investment,81186.0,1972-03-22
50909,27947,Purchase,762284.0,1985-08-13
50914,13701,Credit,84859189.0,1984-04-02
50921,22732,Credit,93.0,1990-08-28
50925,56305,Investment,26.0,1982-05-07
50926,60206,Subscription,25022695.0,2008-07-12
50930,29680,Online,63225245.0,2005-05-15
50941,21619,Investment,180336200.0,2017-04-24
50942,16013,Subscription,138481964.0,1979-09-18
50946,5102,Payment ,72.0,1981-04-01
50951,23750,Online,87172.0,2016-08-20
50954,21170,Payment ,99579.0,1984-09-14
50969,38936,Subscription,17851.0,1989-04-06
50976,58498,Purchase,148.0,1972-01-23
50985,21529,Online,113776546.0,1987-08-27
50992,43621,Subscription,45865.0,2023-11-19
50999,21987,Online,22939.0,2012-09-22
51012,11868,Financial,28340324.0,1992-04-01
51013,13332,Payment ,753.0,2015-11-16
51014,9259,Payment ,423516.0,2005-02-10
51016,26511,Purchase,64695.0,1985-12-09
51017,39029,Online,986388.0,1979-03-15
51040,59274,Online,5.0,2001-12-01
51041,34320,Wire,48.0,1989-05-05
51055,20717,Purchase,5.0,2019-10-18
51056,23487,Wire,41.0,2022-08-04
51057,9383,Subscription,94282142.0,2015-02-01
51067,65178,Wire,637.0,1985-12-09
51069,8717,Wire,2035.0,2001-10-26
51074,45734,Online,26267792.0,1975-02-25
51094,23937,Wire,37427903.0,2002-02-26
51098,54799,Financial,218658.0,2015-12-13
51112,23004,Wire,219.0,2002-08-01
51120,64180,Purchase,81605366.0,1993-09-24
51126,47604,Purchase,887540093.0,1978-02-09
51127,12177,Credit,7064.0,2012-12-28
51128,49259,Online,1353984.0,1972-06-24
51134,13784,Purchase,7.0,1981-07-19
51146,34193,Financial,5.0,1981-04-25
51148,60297,Payment ,56.0,1981-01-27
51156,36687,Purchase,79.0,2011-10-06
51161,11564,Credit,8.0,1988-01-11
51171,24845,Credit,1.0,2022-02-05
51172,31919,Credit,1.0,1974-01-18
51174,19643,Purchase,6422425.0,1990-11-26
51177,3936,Payment ,49.0,2017-11-06
51197,34727,Purchase,68869.0,2014-05-15
51204,48120,Credit,6095754.0,2017-02-10
51235,47319,Investment,9620936.0,2011-07-21
51248,9051,Subscription,730973748.0,1972-03-08
51283,25972,Wire,862256884.0,2018-09-05
51288,11805,Purchase,6601158.0,1986-03-30
51295,31835,Financial,19810.0,2005-02-10
51298,15567,Purchase,1.0,2020-10-09
51312,20380,Investment,13732222.0,2022-11-18
51313,8592,Online,4.0,1994-12-24
51364,64671,Investment,7630.0,2003-12-20
51370,46191,Payment ,29839.0,2013-10-26
51371,19246,Online,582365.0,1981-04-17
51377,64537,Wire,207.0,2010-08-25
51390,43120,Online,362803278.0,1973-11-11
51399,35250,Financial,33065.0,1981-07-24
51401,55759,Wire,492565635.0,2011-04-27
51405,8883,Purchase,20.0,1982-01-27
51415,9666,Payment ,736755869.0,2009-11-04
51421,36287,Online,9962733.0,1984-11-24
51444,7535,Investment,24751074.0,2021-12-18
51454,62891,Investment,9064386.0,1979-09-08
51457,1788,Subscription,19920150.0,2021-01-13
51473,12942,Credit,0.0,1993-11-25
51475,56064,Online,627.0,1998-11-24
51488,55503,Subscription,46680.0,1990-08-26
51503,27156,Payment ,874.0,1994-06-26
51507,60210,Credit,21.0,1995-08-31
51516,45661,Payment ,14.0,2008-12-11
51525,53558,Wire,4.0,1971-10-03
51529,42380,Online,919.0,2021-04-03
51530,11721,Online,29.0,1992-08-04
51532,32550,Wire,437.0,2021-12-05
51540,1983,Financial,5646021.0,1988-04-29
51543,59411,Wire,488.0,2010-05-09
51544,8538,Purchase,3256.0,1992-01-30
51545,55212,Financial,3176538.0,2013-10-03
51552,55467,Financial,591205.0,1984-05-05
51559,34342,Wire,7.0,1979-01-02
51565,56506,Financial,363117119.0,2006-09-04
51580,32911,Payment ,58895.0,2019-10-20
51586,5683,Credit,68321.0,1987-02-02
51590,13279,Investment,574881843.0,1988-05-18
51593,40624,Financial,819320166.0,2016-02-06
51596,15079,Financial,10885620.0,1977-11-24
51624,37589,Credit,95.0,1997-05-01
51627,52181,Purchase,1938892.0,1972-01-20
51641,9615,Subscription,713191139.0,1999-03-24
51647,25059,Credit,52672.0,1978-07-13
51657,60706,Wire,335.0,1979-08-10
51670,11366,Online,48208.0,2016-08-12
51674,22034,Financial,317.0,2019-10-02
51676,22818,Credit,70107993.0,2018-02-21
51683,17738,Purchase,7.0,1996-04-16
51707,57451,Subscription,0.0,1982-09-29
51711,57732,Online,41830534.0,1990-08-30
51714,4078,Purchase,36088452.0,1980-11-16
51747,18094,Investment,8.0,1985-12-28
51751,26798,Wire,26557.0,2005-09-20
51753,44861,Wire,93.0,1997-09-14
51755,29,Investment,78432920.0,2005-11-17
51759,55688,Subscription,4.0,2003-02-26
51765,52992,Subscription,9498653.0,1991-06-20
51769,19462,Purchase,715086840.0,1982-08-16
51771,55260,Subscription,3241720.0,1992-10-25
51779,15290,Credit,99593.0,1985-09-03
51782,33277,Financial,20698609.0,2003-04-05
51783,3437,Credit,82214038.0,2001-10-15
51792,58991,Subscription,9344708.0,2008-02-02
51795,20458,Purchase,309041.0,2011-05-25
51796,56349,Investment,21025040.0,1995-01-10
51798,42766,Financial,93.0,1981-10-29
51800,12065,Payment ,94030061.0,2015-07-23
51803,59653,Investment,74802.0,1983-08-12
51809,47143,Investment,778059.0,1979-01-19
51826,1729,Investment,8483373.0,2007-07-30
51829,49418,Financial,215.0,1979-05-20
51834,58976,Investment,261.0,1975-08-21
51836,23473,Payment ,6788.0,1978-08-24
51837,36019,Investment,8.0,1982-04-28
51838,24627,Payment ,131831.0,1972-01-20
51849,41827,Wire,5.0,2013-07-28
51852,3829,Purchase,83.0,1990-01-01
51856,31490,Online,39.0,1973-10-24
51861,51575,Payment ,864.0,1992-11-06
51864,54332,Credit,327294.0,2015-10-11
51870,29967,Investment,8299.0,2000-03-19
51877,37089,Subscription,2.0,1996-01-15
51893,34202,Online,930064.0,2003-11-11
51895,18581,Credit,9884.0,1998-05-16
51914,44659,Online,1.0,1994-05-18
51915,41010,Investment,98156660.0,1998-04-07
51925,45331,Online,988585230.0,2002-12-27
51941,47709,Wire,167033702.0,1970-11-14
51943,43653,Subscription,1.0,1970-07-25
51945,43117,Purchase,4.0,2000-07-13
51949,61915,Payment ,352.0,1973-07-01
51973,2640,Online,3262940.0,1994-10-26
51988,64861,Investment,6.0,2013-03-06
51989,45975,Online,47537236.0,1989-12-13
52003,15904,Online,59.0,2017-07-12
52005,39834,Wire,4.0,2017-08-26
52006,55816,Credit,116514894.0,2018-04-27
52018,26586,Payment ,2681.0,1991-07-03
52022,9955,Subscription,49850.0,2003-11-23
52026,25815,Purchase,93846.0,1983-11-07
52052,48133,Credit,60422061.0,1974-12-29
52058,12942,Subscription,898798272.0,2006-06-04
52091,42729,Credit,316070.0,2006-01-31
52094,1487,Purchase,536.0,1979-07-19
52100,4187,Investment,501.0,2003-06-06
52109,10186,Wire,0.0,2022-10-27
52117,7235,Wire,476.0,1983-01-10
52118,63696,Online,3.0,1973-09-14
52124,545,Online,839.0,1992-04-15
52130,46360,Online,77029.0,2000-07-06
52138,8138,Payment ,219554568.0,2016-11-19
52150,63415,Investment,84393144.0,2012-12-23
52155,54368,Online,94524.0,2020-11-07
52172,1119,Purchase,802528833.0,1973-12-23
52180,18770,Wire,9082.0,1987-01-29
52188,6316,Online,37561283.0,1998-02-10
52191,38907,Payment ,99.0,2011-10-27
52194,45225,Subscription,66935255.0,2022-05-21
52199,16940,Online,1313775.0,1992-06-16
52200,61253,Purchase,645608.0,2002-03-19
52209,4730,Wire,883.0,1980-08-06
52211,5288,Purchase,466.0,2004-07-16
52215,16941,Online,5579.0,2000-07-22
52220,31841,Investment,774873.0,2021-02-04
52224,58440,Payment ,6370.0,2020-03-18
52226,35742,Wire,3452107.0,1988-03-22
52229,6022,Financial,82.0,2011-10-25
52234,58572,Subscription,1029.0,2011-10-09
52243,5758,Payment ,137.0,1986-02-23
52245,25306,Credit,4658.0,1972-01-08
52271,53707,Subscription,9420.0,2007-12-23
52272,55617,Purchase,65034.0,2019-10-23
52275,49247,Credit,447205808.0,1972-11-02
52276,13618,Wire,0.0,1987-08-23
52279,6458,Purchase,24943.0,1988-03-21
52291,47716,Subscription,545.0,1997-07-21
52312,58076,Online,7.0,1989-12-03
52318,56022,Online,51.0,2003-11-02
52321,48566,Online,3334.0,1972-04-04
52323,37931,Wire,4013901.0,2013-11-10
52339,12954,Credit,9.0,2014-10-20
52340,38657,Subscription,26994.0,1983-08-19
52348,58872,Credit,3979074.0,2022-04-18
52353,16176,Purchase,131090847.0,1977-04-04
52354,29451,Subscription,7.0,1985-05-28
52364,4481,Subscription,691.0,1982-01-22
52381,13237,Purchase,1.0,1999-07-16
52383,3276,Investment,7865745.0,1974-10-22
52392,16821,Purchase,7012.0,2007-10-26
52400,55171,Investment,263987984.0,2005-12-10
52401,20458,Subscription,383.0,1999-02-24
52415,54815,Payment ,12.0,1984-01-15
52419,26457,Financial,3112.0,1998-01-17
52438,16813,Wire,342541.0,2015-03-18
52440,19629,Investment,975954.0,1973-09-30
52445,63823,Credit,4416067.0,1972-12-27
52449,29501,Financial,29.0,1971-11-27
52450,1359,Payment ,5388703.0,1998-09-02
52476,19820,Subscription,39.0,1971-04-15
52483,20844,Purchase,7.0,1992-06-10
52486,44536,Online,3429.0,1973-06-17
52487,41742,Payment ,2846.0,2004-02-03
52490,34188,Financial,666.0,2020-07-01
52496,10599,Online,307783.0,1980-05-19
52499,47604,Online,55890.0,1979-09-15
52500,45410,Subscription,56645.0,1985-01-25
52509,32950,Purchase,343812219.0,1984-05-23
52517,4555,Subscription,93.0,1994-12-11
52518,48675,Payment ,78860.0,2013-05-24
52527,10195,Credit,55.0,1971-03-26
52529,5380,Subscription,92163.0,1988-01-16
52536,38955,Financial,52471428.0,2016-12-26
52538,57226,Investment,3091.0,1982-06-03
52541,45542,Credit,47069.0,1978-02-24
52549,17452,Wire,24533.0,1996-04-02
52550,31304,Online,7.0,1995-02-21
52554,63485,Wire,6296.0,2018-07-20
52572,40631,Financial,69960424.0,1978-11-01
52576,61808,Online,73622.0,2004-10-31
52593,27074,Credit,420202.0,2017-05-09
52595,50167,Investment,8108.0,1978-01-30
52610,12306,Credit,13.0,1990-11-06
52612,307,Credit,462.0,2006-06-11
52618,33440,Wire,120.0,1993-01-13
52623,16830,Financial,355539.0,1997-05-15
52625,11867,Purchase,254750193.0,1979-02-14
52634,19125,Purchase,30.0,2016-02-29
52644,17411,Online,511.0,2005-11-02
52653,36262,Subscription,422118379.0,1971-06-15
52662,53750,Online,807560268.0,2021-10-04
52671,28006,Purchase,92.0,1985-04-06
52674,1488,Online,0.0,1998-04-01
52687,52664,Wire,8.0,1986-03-02
52697,43186,Online,656114547.0,1993-03-15
52704,64541,Credit,73700895.0,1978-03-28
52724,15033,Purchase,9307.0,1999-06-17
52725,11788,Purchase,355355279.0,1978-10-07
52726,43390,Payment ,3594.0,2009-11-13
52733,44573,Online,957442524.0,1990-11-20
52734,60647,Payment ,496.0,2012-06-12
52740,7300,Purchase,955.0,2014-12-12
52764,20519,Purchase,941.0,2003-08-19
52770,28573,Online,6.0,1991-07-27
52773,34440,Financial,8103952.0,2016-08-26
52781,46686,Payment ,501.0,1987-07-12
52787,6782,Wire,4.0,1977-07-24
52803,31951,Payment ,93866.0,1991-05-08
52806,43159,Online,893372.0,1976-11-19
52810,14599,Wire,1781.0,2001-04-14
52812,26663,Financial,9779021.0,2009-07-15
52814,27718,Wire,7105.0,1974-08-24
52818,31260,Wire,473758000.0,1996-09-07
52820,20134,Investment,44477.0,1983-05-29
52826,20422,Online,904326.0,1998-06-29
52828,40524,Payment ,856830212.0,2010-01-31
52837,41595,Credit,5319.0,1989-09-29
52838,20165,Payment ,49729.0,2017-02-14
52855,8048,Online,340705663.0,2023-02-09
52862,9710,Online,50.0,1999-11-29
52863,59265,Purchase,2901484.0,2003-08-24
52869,34704,Financial,80.0,2011-06-26
52871,50590,Online,57817.0,1992-07-17
52887,49709,Subscription,16734005.0,2005-04-18
52894,48278,Wire,170385.0,2020-06-21
52900,38539,Payment ,9025.0,2014-12-18
52910,48551,Purchase,51814417.0,1992-03-18
52919,19634,Online,95192.0,1992-11-14
52920,59352,Wire,11697.0,1984-02-06
52925,5089,Subscription,46203.0,2007-09-24
52948,737,Purchase,255.0,1976-03-19
52950,62148,Wire,851504.0,1973-03-15
52960,15338,Purchase,23.0,2023-10-26
52976,42162,Investment,61825.0,1973-06-07
52980,64205,Wire,48.0,1996-09-06
52989,27642,Investment,3790871.0,1975-11-17
52996,22645,Purchase,917.0,1984-05-15
53009,18204,Purchase,6404738.0,1997-01-29
53017,35013,Subscription,5.0,2011-03-13
53020,56703,Payment ,85500402.0,1984-03-09
53037,35398,Financial,8575605.0,2011-05-13
53044,16670,Payment ,5504522.0,1996-07-20
53045,21121,Subscription,733.0,1998-05-06
53048,7437,Online,879.0,2006-07-11
53050,17019,Investment,74.0,1972-11-05
53061,41879,Online,8.0,2016-08-28
53066,23237,Subscription,70738629.0,1988-08-10
53070,51441,Financial,5826.0,1971-07-16
53075,58054,Investment,781681555.0,2006-12-26
53080,45623,Wire,674920435.0,1992-02-19
53085,58338,Subscription,36651616.0,2002-10-16
53108,44987,Wire,800.0,1982-12-04
53120,42141,Financial,202722.0,2014-03-26
53124,36744,Financial,279.0,2022-02-22
53128,29428,Online,3779382.0,1995-10-02
53129,9049,Financial,28906.0,1980-08-28
53130,50738,Payment ,22331.0,2013-02-16
53139,31922,Payment ,2112.0,2011-02-06
53141,35361,Credit,0.0,1971-01-30
53152,32643,Credit,16406.0,1982-05-26
53153,33605,Online,61132634.0,2008-09-24
53171,24921,Purchase,43.0,1986-03-18
53175,26898,Financial,9802.0,2008-09-24
53183,17988,Investment,5.0,2007-06-06
53192,4648,Payment ,9.0,2016-07-24
53194,18803,Online,633.0,1988-08-19
53203,48666,Subscription,99584.0,1988-01-21
53204,50976,Investment,5183649.0,1997-09-22
53211,28600,Purchase,55.0,1992-02-21
53214,23583,Purchase,42735629.0,2010-07-03
53224,24868,Wire,232018734.0,1992-05-30
53231,48671,Subscription,886.0,1995-08-21
53234,27942,Subscription,9.0,2001-06-30
53242,38498,Subscription,949.0,1972-04-10
53245,26322,Credit,7138.0,2019-08-05
53249,27583,Credit,29670.0,2005-11-28
53283,17003,Financial,57.0,1999-01-01
53293,45789,Online,59948.0,1977-12-25
53302,49315,Financial,804991.0,1991-06-27
53305,56750,Subscription,15080468.0,2000-05-25
53314,2217,Financial,99192855.0,1992-10-19
53318,37765,Purchase,58354.0,2022-07-22
53324,35079,Investment,429831424.0,2004-09-11
53332,42330,Financial,8.0,2000-05-02
53338,15170,Financial,63.0,1982-07-27
53340,35846,Wire,4.0,1980-10-26
53355,26321,Payment ,6225811.0,1972-03-18
53367,55745,Purchase,8660189.0,1982-05-16
53372,61582,Purchase,5.0,2006-05-20
53373,63849,Payment ,2191.0,1999-02-21
53375,36093,Payment ,24.0,2002-07-03
53376,29611,Wire,1127973.0,1990-08-01
53381,27430,Subscription,8.0,1987-03-22
53383,36653,Financial,40.0,2015-11-18
53412,53505,Subscription,9255.0,2013-08-23
53431,45146,Payment ,749271484.0,1988-02-27
53432,46291,Credit,151.0,1970-09-13
53444,4725,Purchase,29781864.0,1996-11-15
53455,59425,Purchase,90388.0,1988-12-01
53461,59568,Financial,896.0,2022-10-16
53463,16315,Online,63.0,1979-09-26
53469,8565,Subscription,7.0,1982-12-29
53473,48116,Subscription,538.0,2002-07-09
53485,12958,Credit,26.0,1997-10-16
53495,41061,Subscription,42561080.0,2013-08-10
53497,33843,Online,228288704.0,2014-09-28
53500,54838,Online,291313.0,2015-05-06
53502,5162,Payment ,50.0,2008-10-22
53504,5947,Wire,1260.0,1971-10-25
53511,2575,Wire,1588324.0,1978-07-28
53533,22020,Purchase,98728173.0,1983-08-29
53541,29762,Wire,1666422.0,1998-03-19
53545,25101,Investment,5333141.0,2002-01-19
53548,4878,Wire,46.0,2016-04-30
53551,11963,Online,92016.0,2023-08-04
53565,47650,Subscription,508963955.0,2006-03-12
53594,40620,Payment ,596.0,1984-10-13
53602,8117,Credit,84294272.0,1983-05-18
53607,40112,Payment ,5038971.0,2016-03-10
53620,5902,Subscription,1336.0,1985-06-16
53625,59422,Subscription,321958.0,1986-04-27
53631,41728,Subscription,79501259.0,1970-09-21
53632,44058,Subscription,394.0,2005-04-24
53635,48063,Financial,6065.0,1992-12-11
53641,51077,Credit,988521826.0,2017-12-24
53645,40069,Financial,8392686.0,2000-06-28
53651,46495,Online,56520095.0,1972-09-16
53654,36417,Purchase,880.0,2013-03-06
53655,47181,Payment ,121164.0,2004-02-24
53656,13016,Subscription,1.0,1976-12-18
53662,23854,Subscription,775090042.0,1976-01-25
53668,37399,Wire,10.0,1998-01-03
53670,53476,Investment,565920542.0,1994-08-31
53683,31027,Online,737.0,2013-11-10
53689,65528,Investment,84.0,2021-08-07
53690,37107,Payment ,6355.0,1979-11-28
53691,55262,Credit,74159.0,1972-01-26
53692,42332,Financial,4971833.0,1993-01-29
53696,10187,Credit,468380171.0,2000-06-03
53701,15379,Wire,93.0,2003-11-23
53702,33484,Payment ,13368994.0,1974-12-28
53708,65251,Credit,536401.0,1973-02-01
53732,25552,Purchase,6083.0,1974-01-26
53740,1925,Subscription,7653.0,2023-09-26
53752,53273,Subscription,17085186.0,2006-10-22
53754,19928,Online,669350135.0,2007-11-16
53762,49033,Investment,3015356.0,2009-02-24
53763,55058,Subscription,1.0,2001-07-08
53776,59537,Investment,50595.0,2011-10-08
53781,40865,Subscription,6411696.0,2013-09-06
53782,39664,Purchase,59364343.0,2006-12-29
53785,16657,Credit,63.0,1998-06-10
53787,1523,Subscription,5.0,1971-08-06
53794,40838,Purchase,6.0,2021-02-07
53795,26683,Credit,986431.0,1979-10-22
53809,31452,Investment,18560.0,2021-06-16
53821,19390,Online,2.0,2022-07-29
53825,31499,Wire,5372540.0,2007-12-13
53829,32344,Credit,286445.0,2012-04-04
53834,48730,Purchase,838798791.0,1977-03-18
53838,39109,Payment ,99.0,2021-03-19
53844,24918,Credit,37.0,1982-10-13
53847,17436,Purchase,52832.0,1989-07-22
53857,22181,Investment,2562.0,2004-07-23
53877,30815,Subscription,9869.0,1996-02-06
53880,39064,Online,97.0,1974-06-03
53884,54326,Subscription,5763819.0,2019-08-08
53885,16532,Purchase,30960878.0,1988-11-26
53887,43337,Credit,202.0,2003-12-23
53899,62499,Investment,202796.0,1980-02-23
53900,60304,Purchase,739.0,2022-05-13
53911,9002,Purchase,316.0,2023-08-19
53916,58440,Credit,19190.0,2013-01-16
53922,28033,Purchase,726224260.0,2008-05-05
53923,52992,Financial,9.0,1980-08-31
53933,6537,Financial,42.0,2014-12-19
53940,16895,Credit,2374.0,1971-12-24
53946,53207,Investment,1.0,2007-11-14
53951,7249,Purchase,64643100.0,1997-08-12
53978,20863,Wire,180.0,1985-06-02
53990,38338,Purchase,892.0,2003-01-09
53994,43965,Purchase,8594.0,1984-04-20
53995,17770,Online,6999339.0,1970-05-04
54002,18647,Wire,3129629.0,1980-10-31
54008,18759,Purchase,68588.0,2017-11-18
54010,25217,Investment,4359055.0,1970-12-29
54017,16198,Wire,52086517.0,1973-04-06
54024,13101,Wire,7.0,2018-10-18
54051,1159,Online,52502.0,1988-10-15
54054,48844,Wire,81257695.0,1985-10-14
54076,31474,Wire,185840341.0,1985-01-01
54090,32758,Purchase,2.0,1974-12-08
54103,25883,Purchase,758.0,1978-07-06
54105,65164,Online,194338.0,2008-10-08
54107,50650,Purchase,570530.0,1992-01-23
54117,56452,Credit,53.0,2017-07-24
54118,29368,Investment,892052.0,1990-08-14
54119,762,Credit,314272216.0,2009-01-10
54129,47604,Subscription,79519.0,2012-10-26
54134,23155,Purchase,6.0,1982-01-22
54148,9746,Payment ,99816.0,2020-09-09
54149,43022,Investment,6620753.0,1999-11-22
54151,22020,Wire,741781834.0,2006-07-21
54162,23121,Subscription,2.0,1974-07-22
54168,27495,Subscription,6039991.0,2004-05-25
54171,7480,Financial,64.0,1979-01-11
54174,39992,Financial,87800.0,2008-08-03
54177,54273,Online,3.0,2019-09-28
54179,7171,Online,5393.0,2013-03-05
54183,8792,Online,5719.0,1998-02-03
54192,1348,Credit,899980091.0,1998-02-19
54193,1752,Financial,4226265.0,2017-02-15
54196,58070,Wire,588791567.0,1990-01-07
54199,1643,Financial,5097598.0,2008-01-07
54212,36342,Subscription,6981.0,1988-04-30
